Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Nicoline Jensen	F	Fr	25	11	11	22	0.8800	0	0	1	5	0	0
Anna Daniels	F	Fr	24	11	9	20	0.8333	10	20	2	3	1	0
Jade Werger	F	Sr	26	7	10	17	0.6538	10	23	0	0	0	0
BriAnna Narodowy	F	So	26	8	8	16	0.6154	3	6	3	2	0	0
Danielle Roberts	D	Sr	26	1	14	15	0.5769	14	28	0	0	0	0
Samantha Pion	D	Fr	26	3	8	11	0.4231	10	20	0	1	0	0
Eileen Coyne	D	Sr	25	3	7	10	0.4000	12	24	1	1	0	0
Molly Howard	F	So	26	4	4	8	0.3077	5	10	2	1	0	0
Jessica Spidle	F	So	26	3	3	6	0.2308	4	8	0	0	0	0
Hanna Martini	F	Sr	25	4	1	5	0.2000	1	2	0	1	0	0
Allison Howard	F	Jr	26	3	1	4	0.1538	5	10	0	2	0	0
Rachel Bombardier	F	Fr	15	2	2	4	0.2667	3	6	0	1	0	0
Samantha McNeil	D	So	26	0	4	4	0.1538	2	4	0	0	0	0
Christine Newton	D	Sr	26	0	1	1	0.0385	2	4	0	0	0	0
Chelsea Fowlow	D	Fr	24	0	1	1	0.0417	1	2	0	0	0	0
Jenna Duggan	F	So	26	0	1	1	0.0385	1	2	0	0	0	0
Jess Cameron	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Rebecca Bragg	F	Jr	21	0	0	0	0.0000	0	0	0	0	0	0
Paula Stephens	G	So	23	0	0	0	0.0000	0	0	0	0	0	0
Rachel Elliott	F	Fr	19	0	0	0	0.0000	0	0	0	0	0	0
Stephanie Bardell	F	Jr	22	0	0	0	0.0000	2	4	0	0	0	0
Brittany Brayman	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
