Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Erin McGrath	F	Jr	23	4	10	14	0.6087	1	0	0	0
Laura Wilson	D	Fr	23	9	4	13	0.5652	1	4	0	0
Courtney DeHoey	F	Fr	23	8	4	12	0.5217	1	3	2	0
Lil Caligiuri	F	Jr	23	4	8	12	0.5217	0	2	0	0
Katie Snowden	F	So	23	6	4	10	0.4348	0	0	0	0
Lindsey Wild	F	Sr	14	4	5	9	0.6429	0	1	1	0
Darby McGrath	F	So	23	4	3	7	0.3043	1	2	1	0
Michelle Ricketts	F	So	23	3	2	5	0.2174	0	0	0	0
Kerry Gotowka	D	Fr	23	2	2	4	0.1739	2	0	0	0
Amalia Vriend	D	Fr	23	2	2	4	0.1739	0	1	0	0
Ali Neal	F	Fr	4	2	2	4	1.0000	0	1	0	0
Allison Rushing	D	Fr	23	0	4	4	0.1739	0	0	0	0
Jen Clouthier	F	Fr	23	2	1	3	0.1304	1	0	0	0
Andrea Richmond	D	Jr	23	2	1	3	0.1304	0	0	0	0
Nichole Greco	F	Sr	23	1	1	2	0.0870	1	0	0	0
Michelle Pickles	F	Sr	14	0	2	2	0.1429	0	0	0	0
Liz Mabs	D	So	23	0	2	2	0.0870	0	0	0	0
Tina Wyzgowski	F	So	21	1	0	1	0.0476	0	0	0	0
Kendra Grant	F	Fr	10	0	1	1	0.1000	0	0	0	0
Devin McGuire	F	Fr	20	0	1	1	0.0500	0	0	0	0
Theresa McDermott	G	Fr	1	0	0	0	0.0000	0	0	0	0
Heather Steward	F	So	9	0	0	0	0.0000	0	0	0	0
Sally Bevis	G	So	20	0	0	0	0.0000	0	0	0	0
Becca Roach	G	Fr	3	0	0	0	0.0000	0	0	0	0
