Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jordan Verleye	F	Jr	25	11	11	22	0.8800	14	28	0	7	0	1
Corinne Henning	F	Jr	23	9	13	22	0.9565	2	4	1	1	0	1
Chelsea Koehn	F	So	24	6	7	13	0.5417	5	10	0	3	0	0
Jenny Magill	D	So	24	3	7	10	0.4167	8	16	2	2	0	0
Jaci Reinke	D	Fr	25	5	4	9	0.3600	0	0	0	1	0	0
Lizzy Schieldt	F	Fr	25	3	5	8	0.3200	3	6	0	1	0	0
Nina Chase	F	So	25	3	3	6	0.2400	14	39	1	1	0	0
Haleigh Bolton	D	So	25	1	5	6	0.2400	8	16	0	0	0	0
Sam Berger	D	Jr	25	1	5	6	0.2400	5	10	0	0	0	0
Breanna Simon	F	So	25	3	1	4	0.1600	0	0	2	0	0	0
Mackenzie McCormack	F	So	19	2	0	2	0.1053	3	6	0	0	0	0
Jessica Hunt	D	Sr	25	1	1	2	0.0800	15	30	1	0	0	0
Megan Gjere	D	So	25	0	2	2	0.0800	9	18	0	0	0	0
Alexandra Barber-Verdick	D	Fr	25	0	2	2	0.0800	5	10	0	0	0	0
Brittney Dwire	F	Sr	19	1	0	1	0.0526	2	15	0	0	0	0
Shelby Stark	D	Jr	23	0	0	0	0.0000	4	8	0	0	0	0
Katie Beckman	G	Fr	14	0	0	0	0.0000	2	4	0	0	0	0
Mary Shefveland	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Ellie McElhone	F	So	18	0	0	0	0.0000	0	0	0	0	0	0
Sam Stark	G	Jr	14	0	0	0	0.0000	0	0	0	0	0	0
Kasey Marquardt	F	Fr	22	0	0	0	0.0000	1	2	0	0	0	0
Jessica Goldberg	F	Fr	14	0	0	0	0.0000	0	0	0	0	0	0
Kendra Krause	F	So	10	0	0	0	0.0000	1	2	0	0	0	0
Megan Campbell	D	Sr	4	0	0	0	0.0000	2	4	0	0	0	0
