Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Taylar Cianfarano	F	Fr	37	17	13	30	0.8108	8	16	8	3	0	0
Nicole Connery	F	Jr	38	13	14	27	0.7105	9	18	2	3	0	2
Nicole Kosta	F	Sr	36	10	16	26	0.7222	13	26	0	1	0	1
Erica Udén Johansson	F	Sr	38	10	15	25	0.6579	7	14	2	1	0	0
Emma Woods	F	So	38	11	13	24	0.6316	2	4	4	2	0	0
Shiann Darkangelo	F	Sr	37	10	10	20	0.5405	7	14	3	2	1	1
Morgan Fritz-Ward	F	Sr	38	4	15	19	0.5000	5	10	2	0	0	1
Nicole Brown	F	Jr	38	3	12	15	0.3947	2	4	0	0	0	1
Cydney Roesler	D	Jr	37	7	6	13	0.3514	3	6	3	3	0	0
Kristen Tamberg	D	Jr	38	0	13	13	0.3421	3	6	0	0	0	0
Lindsey West	D	Jr	38	4	6	10	0.2632	0	0	1	0	0	0
Taryn Baumgardt	D	So	38	2	4	6	0.1579	4	8	1	0	0	0
Meghan Turner	F	So	38	4	1	5	0.1316	7	14	0	0	0	0
Emma Greco	D	So	32	0	5	5	0.1563	6	12	0	0	0	0
Danielle Marmer	F	So	33	1	2	3	0.0909	1	2	0	0	0	0
Raquel Pennoyer	F	Fr	38	1	1	2	0.0526	2	4	0	0	0	0
Alicia Barry	D	Fr	37	0	2	2	0.0541	0	0	0	0	0	0
Shannon Cherpak	D	Fr	15	0	2	2	0.1333	0	0	0	0	0	0
Tori DeAngelis	F	Fr	28	0	1	1	0.0357	2	4	0	0	0	0
Chelsea Laden	G	Sr	36	0	0	0	0.0000	0	0	0	0	0	0
Olivia Agostinelli	F	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Mika Nervick	F	So	9	0	0	0	0.0000	0	0	0	0	0	0
Sydney Rossman	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
