Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Heather DeVito	F	Sr	21	16	7	23	1.0952	3	6	2	0
Michele Barmash	F	Sr	21	5	5	10	0.4762	1	0	1	0
Jennifer McAleer	F	So	20	5	5	10	0.5000	0	1	0	0
Caitlin Hickey	F	Jr	16	2	6	8	0.5000	0	0	0	0
Lauren Goethals	D	Fr	21	2	5	7	0.3333	0	1	0	0
Lindsay Tedeschi	F	So	20	2	3	5	0.2500	0	0	0	0
Marissa Mullane	D	Fr	21	2	2	4	0.1905	1	1	0	0
MaryClaire McGovern	F	Fr	21	1	3	4	0.1905	0	1	0	0
Caroline Voyles	D	Fr	17	2	1	3	0.1765	1	0	0	0
Mallory Young	D	Sr	21	2	1	3	0.1429	1	2	0	0
Meghan Barringer	D	Sr	21	0	3	3	0.1429	0	0	0	0
Kristin Putnam	D	Sr	19	1	1	2	0.1053	0	0	0	0
Caitlin Leahy	D	Jr	21	0	2	2	0.0952	0	0	0	0
Sasha Schroeder	F	Sr	19	0	2	2	0.1053	0	0	0	0
Erin Schlossman	D	So	21	0	2	2	0.0952	0	0	0	0
Genevieve Triganne	G	Fr	21	0	0	0	0.0000	0	0	0	0
Sarah Goodrich	F	Sr	21	0	0	0	0.0000	0	0	0	0
Lindsay Barada	F	Jr	12	0	0	0	0.0000	0	0	0	0
Margaret Chute	F	Fr	19	0	0	0	0.0000	0	0	0	0
Lynn Hasday	G	Sr	2	0	0	0	0.0000	0	0	0	0
Victoria Work	D	Fr	11	0	0	0	0.0000	0	0	0	0
