Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Brianna Miller	F	Fr	25	7	13	20	0.8000	0	2	0	0
Kate Raasch	F	Fr	25	12	5	17	0.6800	0	4	2	0
Emily Dusold	F	So	24	5	9	14	0.5833	1	1	0	0
Marie Gross	D	So	25	6	6	12	0.4800	0	3	0	0
Samantha Dowzak	D	Fr	25	5	6	11	0.4400	1	2	0	0
Cortney Hansen	F	Fr	25	5	5	10	0.4000	1	2	0	0
Sara Mickelson	F	So	23	4	4	8	0.3478	0	0	0	0
Mindy Lein	F	So	25	3	5	8	0.3200	0	1	0	0
Kate Gay	F	Fr	25	1	3	4	0.1600	0	0	0	0
Callista Olynyk	F/D	Fr	22	3	0	3	0.1364	1	0	0	0
Lindsy Eilertson	F	Fr	25	1	2	3	0.1200	0	0	0	0
Emily Toenes	D	So	25	2	0	2	0.0800	0	1	0	0
Erin Eiynck	D	Fr	24	1	0	1	0.0417	0	0	0	0
Sarah Manning	F	Fr	13	1	0	1	0.0769	0	1	0	0
Madison Rosner	F	Fr	13	0	1	1	0.0769	0	0	0	0
Elysha Fuchs	F	So	21	0	1	1	0.0476	0	0	0	0
Rachel Brobst	D	Fr	25	0	1	1	0.0400	0	0	0	0
Alexandra Strunk	G	Fr	7	0	0	0	0.0000	0	0	0	0
Crystal Testolin	G	Fr	10	0	0	0	0.0000	0	0	0	0
Rachael Young	G	Sr	16	0	0	0	0.0000	0	0	0	0
Holly Wiborg	F	Jr	25	0	0	0	0.0000	0	0	0	0
Allison Walsh	D	So	25	0	0	0	0.0000	0	0	0	0
