Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Rebecca Vint	F	So	31	16	17	33	1.0645	21	42	4	3	1	0
Thea Imbrogno	F	Jr	33	11	12	23	0.6970	1	2	3	5	0	0
Kristen Richards	F	Jr	32	9	14	23	0.7188	17	45	1	2	0	1
Kelsey Thomas	F	Sr	33	9	13	22	0.6667	6	12	0	2	0	0
Cobina Delaney	F	Sr	33	7	8	15	0.4545	15	30	2	1	0	0
Maddie Collias	F	So	33	6	9	15	0.4545	17	34	1	0	0	0
Jamie Joslin	D	Sr	32	2	13	15	0.4688	14	28	0	0	0	1
Katie Fergus	F	So	33	5	7	12	0.3636	15	30	1	3	0	0
Kylie St. Louis	D	Jr	33	4	7	11	0.3333	8	16	1	0	0	0
Katelyn Scott	F	So	30	4	6	10	0.3333	2	4	0	2	0	0
Brandi Pollock	D	Jr	33	2	6	8	0.2424	5	10	0	0	0	0
Dayna Newsom	F	Sr	33	5	2	7	0.2121	3	6	1	2	1	0
Anneline Lauziere	D	Jr	33	1	5	6	0.1818	6	12	1	0	0	0
Kelsey Gunn	D	So	28	0	4	4	0.1429	5	10	0	0	0	0
Jennifer Kindret	F	Sr	20	0	3	3	0.1500	5	10	0	0	0	0
Megan Eady	D	Fr	13	0	2	2	0.1538	1	2	0	0	0	0
Erin Staniewski	D	So	24	0	1	1	0.0417	0	0	0	0	0	0
Ashley Vesci	F	Fr	26	0	1	1	0.0385	0	0	0	0	0	0
Leah Carlson	D	Fr	12	0	1	1	0.0833	7	14	0	0	0	0
Courtney Langston	F	Sr	29	0	1	1	0.0345	5	10	0	0	0	0
Anissa Gamble	F	Fr	20	0	0	0	0.0000	3	6	0	0	0	0
Delayne Brian	G	Sr	6	0	0	0	0.0000	0	0	0	0	0	0
Kristen DiCiocco	G	Sr	29	0	0	0	0.0000	0	0	0	0	0	0
Courtney Vinet	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
