Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Brittany Dougherty	F	Sr	32	13	19	32	1.0000	33	66	1	2	1	0
Jennifer More	F	So	33	7	9	16	0.4848	13	37	0	4	0	0
Audra Richards	F	Fr	33	7	6	13	0.3939	12	24	1	4	0	0
Kayla Kaluzny	F/D	Jr	22	2	10	12	0.5455	0	0	0	1	0	0
Brianne Kilgour	F	Sr	29	7	4	11	0.3793	8	16	0	0	2	0
Katy Massey	F	So	33	5	5	10	0.3030	6	12	0	0	0	0
Chloe Tinkler	D	Sr	33	2	8	10	0.3030	21	50	0	0	0	0
Kelly McDonald	D	Jr	33	1	7	8	0.2424	0	0	1	0	0	0
Tori Pasquariello	F	So	19	5	2	7	0.3684	13	26	1	1	0	0
Brittany Huneke	D	So	33	3	4	7	0.2121	5	10	0	0	0	0
Missy Denk	F	Jr	33	2	5	7	0.2121	7	14	1	2	0	0
Hailey Browne	F	So	33	2	4	6	0.1818	19	38	0	0	0	0
Brooklyn Langlois	D	Fr	27	1	5	6	0.2222	18	47	0	0	0	0
Shawna Lesperance	F	Fr	33	4	1	5	0.1515	4	8	0	2	0	0
Rachel Bellio	F	Fr	28	2	0	2	0.0714	4	8	0	0	0	0
Abbey Cook	F	Fr	21	2	0	2	0.0952	4	8	0	1	0	0
Kelsey MacSorley	D	Fr	31	1	1	2	0.0645	11	22	0	0	0	0
Jillian Langtry	F	Fr	32	0	2	2	0.0625	1	2	0	0	0	0
Megan Menotti	D	So	28	0	1	1	0.0357	10	20	0	0	0	0
Jessica Hall	D	So	14	0	1	1	0.0714	2	4	0	0	0	0
Kylie Smith	G	Sr	5	0	0	0	0.0000	0	0	0	0	0	0
Brittany Ott	G	Sr	27	0	0	0	0.0000	0	0	0	0	0	0
Meghann Treacy	G	So	10	0	0	0	0.0000	0	0	0	0	0	0
