Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Susan Engel	F	Jr	22	17	9	26	1.1818	4	3	1	0
Katie Ponsolle	F	Jr	22	8	4	12	0.5455	0	0	2	0
Sarah Wilson	F	Fr	22	5	5	10	0.4545	2	1	1	0
Erin Baldwin	F	Fr	22	4	5	9	0.4091	0	1	0	0
Sarah Horlitz	D	Fr	19	2	7	9	0.4737	0	2	0	0
Amy Glaeser	F	Jr	22	3	5	8	0.3636	0	0	1	0
Kristi Fairchild	D	Fr	20	2	6	8	0.4000	0	1	0	0
Lisa Bush	F	So	22	3	4	7	0.3182	0	1	1	0
Kari Dykhoff	F/D	Sr	22	3	3	6	0.2727	0	1	0	0
Beth Schiller	F/D	So	18	0	5	5	0.2778	0	0	0	0
Stephanie Gassert	D	Fr	22	3	1	4	0.1818	0	1	0	0
Jill Woehrle	F	Fr	21	3	1	4	0.1905	0	0	0	0
Sarah Ladd	D	Sr	17	2	2	4	0.2353	0	0	0	0
Carliene Quist	D	Fr	19	0	3	3	0.1579	0	0	0	0
Anne Sawyer	F	Sr	8	1	1	2	0.2500	0	0	0	0
Liz Sieh	F	So	22	1	1	2	0.0909	0	0	0	0
Sara Anderson	F	Fr	8	1	1	2	0.2500	0	0	0	0
Stephanie Roers	D	Fr	20	0	1	1	0.0500	0	0	0	0
Chelsie Kahlhamer	G	Fr	8	0	0	0	0.0000	0	0	0	0
Kate Hall	G	Sr	15	0	0	0	0.0000	0	0	0	0
Sarah Miller	F	Jr	9	0	0	0	0.0000	0	0	0	0
Emily Jensen	F	Fr	15	0	0	0	0.0000	0	0	0	0
Michelle Rezac	D	Jr	3	0	0	0	0.0000	0	0	0	0
Anna Richardson	F	Sr	1	0	0	0	0.0000	0	0	0	0
Amanda Leisenheimer	G	So	1	0	0	0	0.0000	0	0	0	0
