Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Megan Myers	F	So	25	17	23	40	1.6000	10	20	5	3	0	1
Meghan McMahon	F	Jr	25	4	11	15	0.6000	6	12	1	2	0	0
Carmen Johnson	F	Jr	25	7	7	14	0.5600	3	6	1	1	1	0
MacKenzie Roy	D	Sr	25	2	11	13	0.5200	13	26	0	1	0	0
Nicole Schwartz	F	Fr	25	3	9	12	0.4800	10	20	0	2	0	0
Louise Steele-Norton	F	Fr	21	2	10	12	0.5714	6	12	0	1	0	1
Kelsey Dowdall	F	Fr	25	5	6	11	0.4400	15	30	0	1	0	0
Brittany Dellechiaie	F	So	25	5	5	10	0.4000	14	36	1	4	0	0
Vanessa Maines	F	So	25	6	3	9	0.3600	7	14	1	2	0	0
Meredith Tice	F	So	25	4	3	7	0.2800	1	2	1	0	0	0
Courtney May	D	Fr	25	3	4	7	0.2800	18	36	0	1	0	0
Nicole Kieffer	D	Fr	21	1	5	6	0.2857	5	10	0	1	0	0
Meghan Willet	F	Jr	25	3	2	5	0.2000	11	22	0	0	0	0
Kristen Beckman	D	So	25	2	2	4	0.1600	1	2	0	0	0	0
Lindsay Norton	D	Jr	25	1	3	4	0.1600	3	6	0	1	0	0
Samantha Pucci	D	Fr	24	0	2	2	0.0833	5	10	0	0	0	0
Mary Fusco	D	Jr	21	0	2	2	0.0952	5	10	0	0	0	0
Caitlyn Moccaldi	D	So	14	0	1	1	0.0714	9	18	0	0	0	0
Nicole Joslyn	D	Jr	9	0	1	1	0.1111	1	2	0	0	0	0
Marissa McNamara	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Alicia DiCenzo	F	So	6	0	0	0	0.0000	0	0	0	0	0	0
Jennifer Hamel	G	So	17	0	0	0	0.0000	1	2	0	0	0	0
Marissa Hotaling	G	Sr	9	0	0	0	0.0000	0	0	0	0	0	0
Madison Christoff	D	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Emily Russell	F	So	4	0	0	0	0.0000	0	0	0	0	0	0
