Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kristin McKenzie	F	Jr	23	11	1	12	0.5217	9	18	2	1	0	2
Danielle Kelley	F	So	24	4	4	8	0.3333	10	20	0	2	0	0
Alexandra Breen	F	Fr	22	4	3	7	0.3182	1	2	0	0	0	0
Catherine Salvetti	D	So	24	1	5	6	0.2500	13	26	0	0	0	0
Jacqueline Sindoris	F	Fr	23	3	2	5	0.2174	8	16	1	2	0	0
Marissa Peri	F	Jr	24	2	3	5	0.2083	5	10	1	0	0	0
Kelsey Russell	F	Sr	23	0	5	5	0.2174	2	4	0	0	0	0
Madison Kingston	D	So	22	1	3	4	0.1818	2	4	0	0	0	0
Samantha Barrett	F	So	23	1	3	4	0.1739	5	10	0	0	0	0
Caroline McKinnon	F	Fr	23	1	3	4	0.1739	8	16	0	0	0	0
Dara Clowser	F	Fr	23	2	1	3	0.1304	4	8	0	1	0	0
Micaela Keogh	F	Sr	14	1	2	3	0.2143	3	6	0	1	0	0
Courtney Smith	F	So	22	1	2	3	0.1364	5	10	0	0	0	0
Sara Walsh	D	Jr	22	1	2	3	0.1364	2	4	0	0	0	0
Brianna Raymond	D	Jr	24	1	2	3	0.1250	9	18	0	0	0	0
Sara Zatorski	D	Fr	8	1	1	2	0.2500	0	0	0	0	0	0
Kennedy Harper	F	So	15	1	1	2	0.1333	2	4	1	0	0	0
Lauren Fitzgibbons	F	Jr	24	0	2	2	0.0833	0	0	0	0	0	0
Molly Millett	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Jenn Toussaint	G	Sr	22	0	0	0	0.0000	0	0	0	0	0	0
Heather Toussaint	F	So	1	0	0	0	0.0000	0	0	0	0	0	0
Kasey Harris	D	Fr	10	0	0	0	0.0000	0	0	0	0	0	0
Colleen Good	F	Jr	16	0	0	0	0.0000	5	10	0	0	0	0
Alexandria Gong	D	Jr	22	0	0	0	0.0000	2	4	0	0	0	0
Katherine Crane	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
