Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Alli Miller	F	Jr	25	9	12	21	0.8400	23	46	1	2	0	0
Melanie Leveille	F	Sr	25	12	7	19	0.7600	8	24	1	4	0	1
Erin Kastner	F	So	24	6	11	17	0.7083	24	48	0	1	0	0
Seanna Robinson	F	So	25	7	6	13	0.5200	3	9	1	5	0	0
Haley Johnson	F	Fr	25	5	3	8	0.3200	4	8	0	2	0	0
Jessica Kraus	F	So	25	2	5	7	0.2800	3	6	0	0	0	0
Brianna Sigg	F	So	25	3	3	6	0.2400	1	2	2	1	0	0
Megan Olson	D	Jr	25	1	5	6	0.2400	16	32	1	1	0	0
Ashley Maskel	D	Fr	25	0	4	4	0.1600	8	16	0	0	0	0
Mallory Steele	D	Sr	25	0	4	4	0.1600	7	14	0	0	0	0
Brooke Rundell	F	So	25	2	1	3	0.1200	6	12	1	0	0	0
Shannon Griswold	F/D	Sr	25	0	3	3	0.1200	4	8	0	0	0	0
Jenna Scattarelli	D	So	25	1	1	2	0.0800	10	20	0	0	0	0
Billye Nelson	D	So	21	1	1	2	0.0952	8	16	0	1	0	0
Rachel Deick	F	So	25	0	2	2	0.0800	3	6	0	0	0	0
Laura Randall	F	Fr	22	0	1	1	0.0455	1	2	0	0	0	0
Colleen Brigl	F	Fr	22	0	1	1	0.0455	1	2	0	0	0	0
Tanya Sletten	G	So	3	0	0	0	0.0000	0	0	0	0	0	0
Jestina Koenigsmark	D	So	25	0	0	0	0.0000	4	8	0	0	0	0
Andria Pinkerton	G	Sr	4	0	0	0	0.0000	0	0	0	0	0	0
Amanda Plumm	G	Jr	17	0	0	0	0.0000	0	0	0	0	0	0
Amelea Gray	G	Fr	6	0	0	0	0.0000	1	2	0	0	0	0
