Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Katie Little	F	So	29	13	24	37	1.2759	0	0	2	6	2	0
Mary Rose Morrison	F	So	29	16	12	28	0.9655	18	36	1	7	1	0
Shannon Coffey	F	Sr	27	8	15	23	0.8519	10	20	3	2	0	0
Haleigh Hutchinson	F	Fr	29	14	8	22	0.7586	11	22	3	0	0	1
Holly Nonis	F	Sr	23	9	13	22	0.9565	4	8	2	3	0	0
Sonia Occhionero	F	So	24	9	7	16	0.6667	20	40	2	1	1	0
Jess Scioli	F	Sr	28	4	8	12	0.4286	9	18	1	0	0	0
Jessica Kehoe	F	So	28	4	7	11	0.3929	8	16	1	1	0	0
Ella Hubley	F	So	27	6	4	10	0.3704	16	32	1	0	0	0
Lauren Nutkevitch	D	So	29	4	6	10	0.3448	4	8	0	2	0	1
Jackie Solomito	F	Jr	27	4	5	9	0.3333	7	14	1	2	0	0
Hannah Muskego	D	Jr	27	5	3	8	0.2963	10	20	2	3	0	0
Lynsey Schill	F	So	25	3	5	8	0.3200	31	62	0	1	0	0
Erin Sidjak	D	So	28	2	5	7	0.2500	4	8	1	1	0	0
Tori Pizzuto	D	Fr	21	2	5	7	0.3333	5	10	0	0	0	0
Erica Garcia	D	Sr	29	0	7	7	0.2414	8	16	0	0	0	0
Charlotte Hotaling	D	So	16	1	3	4	0.2500	1	2	0	0	0	0
Mallory Watts	D	Fr	25	1	1	2	0.0800	4	8	0	0	0	0
Kelly Keane	F	So	29	1	1	2	0.0690	4	8	0	0	0	0
Caitlin Beauvais	F	Fr	14	0	1	1	0.0714	4	8	0	0	0	0
Emy Cote	G	So	20	0	0	0	0.0000	0	0	0	0	0	0
Mary Evans	G	Fr	9	0	0	0	0.0000	1	2	0	0	0	0
Natalie Horton	F	So	7	0	0	0	0.0000	0	0	0	0	0	0
