Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Karsyn Baker	F	Fr	20	9	18	27	1.3500	12	24	1	3	1	0
Colleen Doucette	F	Fr	21	12	9	21	1.0000	13	26	2	5	0	0
Michaela Faia	F	Fr	21	11	9	20	0.9524	3	6	0	6	0	0
Sarah Sheils	D/F	Fr	11	2	8	10	0.9091	5	10	0	0	1	0
Francesca Paciello	F	Fr	20	4	5	9	0.4500	8	16	1	0	0	0
Bryana Harron	F	Fr	18	4	3	7	0.3889	2	4	2	0	0	0
Michelle Stock	D	Fr	21	1	6	7	0.3333	19	38	1	0	0	0
Jamie Wiley	F	Jr	21	0	7	7	0.3333	13	26	0	0	0	0
Hayley Arnold	D	Fr	21	1	3	4	0.1905	5	10	0	0	0	0
Haylea Barbieri	F	Fr	14	0	4	4	0.2857	17	34	0	0	0	0
Morgan Cahill	D/F	Fr	18	2	1	3	0.1667	1	2	0	1	0	0
Samantha Bureau	D/F	Fr	21	0	3	3	0.1429	3	6	0	0	0	0
Nicole Palermo	D	Fr	21	2	0	2	0.0952	3	6	0	1	0	0
Andrea Campos	F	Fr	21	0	1	1	0.0476	4	8	0	0	0	0
Cassie Craig	D/F	Fr	15	0	1	1	0.0667	0	0	0	0	0	0
Amelea Gray	G	Jr	21	0	1	1	0.0476	1	2	0	0	0	0
Samantha Hulme	F	Fr	16	0	1	1	0.0625	1	2	0	0	0	0
Meghan Nelson	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Emily McKenna	D	Fr	14	0	0	0	0.0000	0	0	0	0	0	0
Allison Desaulniers	F	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Stephanie Arno	F	Fr	12	0	0	0	0.0000	1	2	0	0	0	0
Katie Waitt	F	Fr	20	0	0	0	0.0000	1	2	0	0	0	0
Samantha Mead	D/F	Fr	17	0	0	0	0.0000	0	0	0	0	0	0
Alexandrea Kreuser	F	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
