Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lindsey Allen	F	So	30	14	9	23	0.7667	19	38	5	5	0	0
Laura Stacey	F	So	27	4	12	16	0.5926	14	28	0	1	1	1
Karlee Odland	F	Jr	23	4	9	13	0.5652	11	33	1	1	0	0
Kennedy Ottenbreit	F	Fr	30	7	3	10	0.3333	3	6	0	3	0	0
Catherine Berghuis	F	So	30	3	7	10	0.3333	16	32	0	1	0	0
Ali Winkel	F	Sr	30	3	5	8	0.2667	11	22	2	0	0	0
Emma Korbs	D	Fr	30	1	7	8	0.2667	17	34	0	0	0	0
Eleni Tebano	D	Fr	30	2	5	7	0.2333	6	12	0	2	0	0
Olivia Whitford	D	So	30	1	6	7	0.2333	8	16	0	1	0	0
Katy Ratty	F	Fr	30	2	3	5	0.1667	6	12	0	1	0	0
Morgan Illikainen	D	Jr	30	0	5	5	0.1667	18	36	0	0	0	0
Devon Moir	F	Fr	28	3	1	4	0.1429	3	6	1	0	0	0
Lauren Kelly	D	Sr	26	2	1	3	0.1154	12	24	0	0	0	0
Sam Zeiss	F	Jr	30	1	2	3	0.1000	17	34	0	0	0	0
Mackenzie St. Onge	F	Fr	30	2	0	2	0.0667	3	6	0	0	0	0
Zoe Brennan	D	So	29	1	1	2	0.0690	1	2	0	0	0	0
Lindsay Holdcroft	G	Sr	25	0	0	0	0.0000	0	0	0	0	0	0
Katie Milligan	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Robyn Chemago	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
