Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jessie Eldridge	F	So	36	13	24	37	1.0278	10	20	3	2	4	1
Shae Labbe	F	So	36	14	16	30	0.8333	11	22	4	5	0	0
Bailey Larson	F	So	36	14	13	27	0.7500	13	26	2	5	1	2
Megan Sullivan	F	Jr	36	11	13	24	0.6667	6	12	3	1	0	1
Annika Zalewski	F	Jr	36	11	13	24	0.6667	8	16	0	4	0	1
Shelby Perry	F	Jr	36	9	15	24	0.6667	12	24	0	3	0	0
Cat Quirion	D	Sr	36	6	16	22	0.6111	6	12	4	1	0	0
Lauren Wildfang	D	Jr	36	4	18	22	0.6111	24	48	0	3	0	0
Breanne Wilson-Bennett	F	Jr	34	8	8	16	0.4706	9	18	1	3	0	0
Olivia Zafuto	D	So	35	7	9	16	0.4571	14	28	2	2	0	0
Anonda Hoppner	F	Fr	36	5	7	12	0.3333	8	16	1	0	0	0
Kaila Pinkney	D	Jr	36	1	5	6	0.1667	3	6	0	0	0	0
Livia Altmann	D	Fr	32	2	3	5	0.1563	8	16	2	0	0	0
Shannon Ormel	F	So	30	0	4	4	0.1333	3	6	0	0	0	0
Chelsea Jacques	D	So	36	0	2	2	0.0556	2	4	0	0	0	0
Meghan Brennan	F	Sr	34	0	2	2	0.0588	5	10	0	0	0	0
Ellie DeCaprio	F	Jr	36	0	2	2	0.0556	6	12	0	0	0	0
Hannah Rastrick	D	Sr	33	0	0	0	0.0000	7	14	0	0	0	0
Julia Vandyk	G	So	33	0	0	0	0.0000	0	0	0	0	0	0
Liz Auby	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
