Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lauren Guarente	F	Sr	23	11	9	20	0.8696	4	8	1	3	0	0
Katie McLaughlin	F	So	25	7	12	19	0.7600	0	0	1	0	0	0
Megan Fortier	F	Jr	24	6	7	13	0.5417	11	22	1	0	0	0
Maddie Dewhirst	F/D	Jr	25	7	3	10	0.4000	1	2	2	4	0	0
Delaney Flynn	F	So	24	7	2	9	0.3750	3	6	1	2	0	0
Katie Tang	F/D	Jr	25	3	5	8	0.3200	3	6	2	1	0	0
Sasha Fritts	F	Fr	24	2	6	8	0.3333	12	24	0	0	0	0
Bre Davis	F	Jr	25	3	3	6	0.2400	0	0	0	0	0	0
Kailey Buxbaum	F	So	25	1	5	6	0.2400	2	4	1	0	0	0
Jackie Tavella	D	Sr	24	3	2	5	0.2083	9	18	2	3	0	0
Kat Mackey	D	Jr	25	1	4	5	0.2000	3	6	1	0	1	0
Bella Papapetros	F	Fr	21	2	2	4	0.1905	2	4	0	0	0	0
Elisa Rascia	F	Jr	25	2	2	4	0.1600	9	18	2	0	0	0
Carolyn Fuwa	D	Sr	25	1	3	4	0.1600	4	8	0	0	0	0
Brooke Gary	D	Fr	23	0	3	3	0.1304	2	4	0	0	0	0
Nikki Donato	F	So	24	1	1	2	0.0833	0	0	0	0	0	0
Eleanor Knutzen	F	So	18	0	1	1	0.0556	1	2	0	0	0	0
Jacqueline Seymour	D	Fr	22	0	1	1	0.0455	0	0	0	0	0	0
Hannah Insuik	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Meredith Keenan	F	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Jess Thulin	G	Fr	18	0	0	0	0.0000	0	0	0	0	0	0
Hannah Dineen	F	So	18	0	0	0	0.0000	2	4	0	0	0	0
Angelica Crites	G	Jr	7	0	0	0	0.0000	0	0	0	0	0	0
