Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Sarah Zollars	F	So	27	9	11	20	0.7407	2	2	0	0
Connie Cameron	F	Jr	27	10	8	18	0.6667	1	4	0	1
Christa Hubert	F	Fr	27	9	6	15	0.5556	0	2	0	0
Jackie Peplinski	D	Fr	27	7	6	13	0.4815	0	1	0	0
Jamie Hewitt	F	Fr	25	5	7	12	0.4800	0	0	0	0
Kristi Hawkinson	F	Fr	27	6	5	11	0.4074	0	1	1	0
Lindsay Siesennop	F	So	21	4	4	8	0.3810	0	2	0	0
Sara Keiffer	F	So	25	5	2	7	0.2800	0	2	0	0
Jen Mead	D	Jr	27	1	4	5	0.1852	0	1	0	0
Maria Falcone	F	Sr	27	2	2	4	0.1481	1	0	0	0
Jess Schmidt	D	Sr	27	1	3	4	0.1481	0	0	0	0
JoAnne Koenck	D	So	27	0	4	4	0.1481	0	0	0	0
Vaenssa Unklesbay	F	Fr	17	2	1	3	0.1765	1	0	0	0
Sarah Sharkey	D	Fr	9	2	0	2	0.2222	1	0	0	0
Megan Christoperson	F	So	26	0	0	0	0.0000	0	0	0	0
Kristy Bolling	RW	Jr	27	0	0	0	0.0000	0	0	0	0
Racheal Rundquist	G	Fr	3	0	0	0	0.0000	0	0	0	0
Tara Berlute	G	Fr	26	0	0	0	0.0000	0	0	0	0
