Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Danielle Nagymarosi	F	Jr	29	32	21	53	1.8276	30	60	5	9	0	1
Amanda Nonis	F	Sr	28	19	19	38	1.3571	13	26	2	9	1	0
Shannon Coffey	F	Fr	31	12	25	37	1.1935	6	12	2	2	0	0
Holly Nonis	F		29	16	20	36	1.2414	11	22	3	3	0	0
Monique Rafferty	F	So	30	12	19	31	1.0333	5	10	3	3	0	0
Natalie Zitek	F	Jr	31	12	16	28	0.9032	11	22	2	6	0	0
Danielle Mazurek	F	Sr	31	9	12	21	0.6774	13	48	2	1	0	0
Dani Poupart	D	Sr	27	1	18	19	0.7037	11	22	1	0	0	0
Jessica Zimmerman	F	Sr	30	7	9	16	0.5333	10	20	1	0	0	0
Erin Brawley	D	Jr	31	2	12	14	0.4516	17	34	0	1	0	0
Alex Blackwell	F	Jr	31	7	3	10	0.3226	28	56	1	2	0	0
Sarah Fullerton	F/D	So	29	1	9	10	0.3448	13	26	0	0	0	0
Erica Garcia	D	Fr	29	3	5	8	0.2759	6	12	0	1	0	0
Alex Findlay	D	So	30	2	6	8	0.2667	15	30	0	0	0	0
Jess Scioli	F	Fr	28	4	3	7	0.2500	6	12	2	0	0	0
Lyndsay Letourneau	F	Sr	24	1	5	6	0.2500	0	0	0	0	0	0
Carina von Bredow	F	Sr	30	0	4	4	0.1333	8	16	0	0	0	0
Caroline O'Neill	F	Fr	4	1	2	3	0.7500	0	0	0	0	0	0
Jena Danzig	D	Jr	30	0	2	2	0.0667	2	4	0	0	0	0
Jen Ascencio	F	Fr	12	1	0	1	0.0833	0	0	0	0	0	0
Michelle Kaufman	F	Fr	5	1	0	1	0.2000	0	0	0	0	0	0
Jacqui Villani	D	So	4	0	0	0	0.0000	1	2	0	0	0	0
Karine Turmel	G	Jr	14	0	0	0	0.0000	0	0	0	0	0	0
Liane Ortis	G	Sr	3	0	0	0	0.0000	0	0	0	0	0	0
Andrea Blais	F	Fr	5	0	0	0	0.0000	1	2	0	0	0	0
Sophia Kokkonis	G	So	15	0	0	0	0.0000	0	0	0	0	0	0
