Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Nicole Stumpf	F	So	22	11	7	18	0.8182	7	14	5	2	0	0
Katie Iraci	F	Sr	25	9	8	17	0.6800	1	2	2	4	0	0
Meghan Stumpf	F	Sr	25	7	8	15	0.6000	12	24	0	1	1	0
Kristen Latta	D	Jr	25	3	12	15	0.6000	12	24	1	2	0	0
Alison Umland	F	So	25	2	13	15	0.6000	6	12	0	1	0	0
Margot Fleming	F	Fr	25	9	5	14	0.5600	3	6	1	3	1	1
Taylor Orr	F	Jr	25	4	10	14	0.5600	17	34	1	2	0	0
Alex Meyer	F	Jr	25	9	4	13	0.5200	4	8	1	4	0	0
Tara Reyelts	F	Fr	25	5	3	8	0.3200	2	4	0	2	0	0
Christina Benjamin	F	Jr	25	5	2	7	0.2800	6	12	1	1	0	0
Carolyn Sneep	D	Sr	24	1	6	7	0.2917	5	10	0	0	0	0
Cassie Forster	D	Sr	25	2	4	6	0.2400	5	10	0	0	0	0
Alana Patrick	D	Fr	23	0	6	6	0.2609	1	2	0	0	0	0
Breanna Johnson	F	Sr	24	2	2	4	0.1667	1	2	0	0	0	0
Kristin Skoog	D	Fr	20	1	3	4	0.2000	6	12	0	0	0	0
Katie Moeller	F	Fr	25	1	1	2	0.0800	3	6	0	0	0	0
Sarah Edgerton	F	Jr	22	1	1	2	0.0909	8	16	0	0	0	0
Kira Clunis	F	Fr	23	0	2	2	0.0870	2	4	0	0	0	0
Jessica Ptachick	G	Sr	15	0	0	0	0.0000	0	0	0	0	0	0
Corbin Ruiz	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Bridget Anderson	F	Sr	10	0	0	0	0.0000	1	2	0	0	0	0
Melina Lamer	D	So	5	0	0	0	0.0000	1	2	0	0	0	0
Erin McNamara	G	Sr	11	0	0	0	0.0000	0	0	0	0	0	0
