Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Karen Thatcher	F	Sr	35	18	29	47	1.3429	3	7	4	1
Sonny Watrous	F	Jr	35	19	21	40	1.1429	5	8	1	0
Kristin Gigliotti	D	Jr	34	15	18	33	0.9706	0	7	0	1
Ashley Payton	F	Sr	35	14	19	33	0.9429	5	4	0	2
Kathleen Smith	D	So	35	8	16	24	0.6857	0	4	1	0
Erin Normore	F/D	Fr	35	6	16	22	0.6286	1	2	0	0
Katelynn Laffin	F	Sr	35	9	10	19	0.5429	0	6	0	0
Katy Beach	F	Fr	33	5	5	10	0.3030	1	2	0	0
Jenna Keilch	F	So	35	3	7	10	0.2857	0	2	0	0
Rachel Crissy	F	So	33	4	5	9	0.2727	1	1	2	0
Cherie Hendrickson	F	So	35	1	6	7	0.2000	1	0	0	0
Kelli Doolin	F	So	35	2	4	6	0.1714	0	0	0	0
Stephanie Morris	F	Fr	31	2	1	3	0.0968	0	0	0	0
Meredith George	D	Fr	35	1	2	3	0.0857	0	0	0	0
Maura Grainger	F	Fr	35	1	2	3	0.0857	0	0	0	0
Brittney Lomond	F/D	Fr	35	0	2	2	0.0571	0	0	0	0
Jana Bugden	G	Sr	32	0	2	2	0.0625	0	0	0	0
Caitlin Malboeuf	D	So	35	0	2	2	0.0571	0	0	0	0
Lauren Florio	G	Jr	3	0	0	0	0.0000	0	0	0	0
Stacey Scott	G	Fr	7	0	0	0	0.0000	0	0	0	0
