Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Meghan Power	F	Fr	25	6	8	14	0.5600	3	6	1	0	2	0
Megan Russelo	F	So	24	6	7	13	0.5417	14	28	0	1	1	1
Edie Brenning	F	Sr	20	6	4	10	0.5000	5	10	1	2	0	0
Angela Gilmour	F	Sr	20	3	7	10	0.5000	14	28	1	1	1	0
Shanelle Doucette	F	So	24	6	3	9	0.3750	13	26	0	1	1	0
Grace Klienbach	F	Fr	25	2	6	8	0.3200	22	55	0	0	0	0
Dru Austin	F/D	Sr	23	3	2	5	0.2174	6	12	1	1	0	0
Amanda Simpson	F	Jr	24	2	3	5	0.2083	6	20	0	0	1	0
Danica Delry	F	So	25	1	3	4	0.1600	7	17	0	0	0	0
Kelly Fox	F/D	Fr	21	1	3	4	0.1905	6	12	0	0	0	0
Jaclyn King	D	So	23	0	4	4	0.1739	9	18	0	0	0	0
Casey Kilduff	F	So	23	2	1	3	0.1304	4	8	1	1	0	0
Sarah Thon	D	Fr	16	1	2	3	0.1875	7	14	1	0	0	0
Lauren Cusack	F	So	23	2	0	2	0.0870	7	14	0	0	0	0
Keira St-Laurent	D	So	6	0	2	2	0.3333	2	4	0	0	0	0
Donna Williams	D	So	24	1	0	1	0.0417	6	12	0	0	0	0
Kelsey Waller	D	Jr	10	1	0	1	0.1000	4	8	0	1	0	0
Lindsey Spatola	D	Jr	11	1	0	1	0.0909	2	4	0	0	0	0
Jessica Langdon	F	So	20	0	1	1	0.0500	2	4	0	0	0	0
Chelsea Polidoro	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Kelsey Carpenter	F/D	So	7	0	0	0	0.0000	3	6	0	0	0	0
Justina Mayr	G	So	21	0	0	0	0.0000	0	0	0	0	0	0
Ashley Langdon	F	So	18	0	0	0	0.0000	0	0	0	0	0	0
Ashley Reimer	D	Jr	18	0	0	0	0.0000	6	12	0	0	0	0
Julia Fair	G	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
