Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Bek Lucas	F	So	25	17	6	23	0.9200	4	8	2	1	1	0
Megan Russelo	F	Sr	25	5	7	12	0.4800	16	35	0	1	0	1
Jackie Schneider	F	Fr	25	5	4	9	0.3600	1	2	3	1	1	0
Grace Klienbach	F	Jr	25	3	4	7	0.2800	34	74	0	0	0	0
Donna Williams	D	Sr	25	2	4	6	0.2400	9	18	0	1	0	0
Lauren Cusack	F	Sr	25	3	2	5	0.2000	7	14	0	1	0	0
Casey Kilduff	F	Sr	25	1	4	5	0.2000	6	12	0	0	1	0
Jessica Langdon	F	Sr	15	2	1	3	0.2000	3	6	0	0	0	0
Kelly Fox	F/D	Jr	24	1	2	3	0.1250	16	32	0	1	0	0
Jaclyn King	D	Sr	25	1	2	3	0.1200	6	12	1	0	0	0
Zoe Harkins	F	So	25	1	2	3	0.1200	2	4	0	1	0	0
Sammy Patrick	D	Fr	25	0	3	3	0.1200	4	8	0	0	0	0
Steph Grundy	D	Fr	25	0	3	3	0.1200	10	20	0	0	0	0
Ashley Langdon	F	Sr	20	0	1	1	0.0500	5	10	0	0	0	0
Nicole Nolfi	F	Fr	5	0	0	0	0.0000	3	6	0	0	0	0
Julia Fair	G	Jr	7	0	0	0	0.0000	0	0	0	0	0	0
Justina Mayr	G	Sr	19	0	0	0	0.0000	0	0	0	0	0	0
Kate Blad	D	So	24	0	0	0	0.0000	7	14	0	0	0	0
Mollie Johnson	D	Fr	2	0	0	0	0.0000	2	4	0	0	0	0
