Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Sis Paulsen	D	Sr	34	7	24	31	0.9118	3	3	0	0
Meghan Hunter	F	Jr	33	7	19	26	0.7879	2	3	0	0
Kendra Antony	F	Sr	33	14	11	25	0.7576	3	4	0	1
Nicole Uliasz	D	So	35	7	16	23	0.6571	1	1	0	0
Jackie Friesen	F	So	33	15	6	21	0.6364	2	6	0	0
Steph Millar	F	Jr	35	9	12	21	0.6000	3	2	0	0
Kathy Devereaux	F	Sr	35	8	11	19	0.5429	1	3	0	0
Kerry Weiland	D	Sr	32	4	14	18	0.5625	1	2	0	0
Nikki Burish	F	Fr	20	7	8	15	0.7500	1	2	0	0
Amy Vermeulen	F	So	23	7	7	14	0.6087	1	2	0	0
Karen Rickard	F	Jr	35	5	9	14	0.4000	1	0	1	0
Molly Engstrom	D	So	33	4	10	14	0.4242	1	3	0	0
Sharon Cole	F	Fr	34	4	7	11	0.3235	1	0	0	0
Michelle Sikich	F	Sr	34	4	5	9	0.2647	1	0	0	0
Stephanie Boeckmann	F	Jr	35	4	4	8	0.2286	0	1	0	0
Carla MacLeod	D	So	15	2	5	7	0.4667	0	0	1	0
Grace Hutchins	F	Fr	34	1	6	7	0.2059	0	0	0	0
Kathryn Greaves	F	Jr	34	1	6	7	0.2059	0	0	0	0
Jackie MacMillan	G	Sr	35	0	3	3	0.0857	0	0	0	0
Kelly Kegley	F	Sr	28	0	2	2	0.0714	0	0	0	0
Meghan Horras	G	Fr	3	0	0	0	0.0000	0	0	0	0
Leah Federman	F	So	7	0	0	0	0.0000	0	0	0	0
Jocelyn Cookson	F	So	7	0	0	0	0.0000	0	0	0	0
Julia Ortenzio	F	Sr	21	0	0	0	0.0000	0	0	0	0
