Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Alison Wickenheiser	F	So	35	12	12	24	0.6857	4	8	3	3	1	2
Alyssa West	F	So	32	7	12	19	0.5938	17	34	0	4	0	0
Lyndsay Kirkham	F	Fr	35	7	12	19	0.5429	18	36	0	4	1	0
Allysson Arcibal	F	Jr	35	10	7	17	0.4857	11	33	0	3	0	0
Kendra Broad	F	So	35	9	8	17	0.4857	20	40	1	4	0	0
Chelsea Witwicke	D	Jr	35	2	11	13	0.3714	2	4	1	1	0	0
Jocelyn Slattery	F	Jr	34	1	8	9	0.2647	16	32	0	0	0	0
Caitlyn Post	F	So	27	4	4	8	0.2963	11	22	1	0	0	1
Katie Erickson	D	Jr	34	3	5	8	0.2353	18	36	0	2	0	0
Brett Lobreau	D	Sr	27	1	3	4	0.1481	6	12	1	0	0	0
Samantha Redick	F	Jr	12	2	1	3	0.2500	0	0	0	2	0	0
Rachel Weich	D	Fr	33	0	3	3	0.0909	20	40	0	0	0	0
Sarah Oliphant	F	Sr	34	1	1	2	0.0588	0	0	0	0	0	0
Chloe Williams	D	Fr	27	0	2	2	0.0741	14	36	0	0	0	0
Brooke Peden	D	Fr	35	0	2	2	0.0571	2	4	0	0	0	0
Erica Wynn	F	Sr	34	1	0	1	0.0294	2	4	0	0	0	0
Jordyn Constance	F	So	35	0	1	1	0.0286	14	28	0	0	0	0
Amy Stober	D	Sr	18	0	0	0	0.0000	1	2	0	0	0	0
Taylor Fairchild	G	So	12	0	0	0	0.0000	0	0	0	0	0	0
Kelsey Talbot	F	Jr	31	0	0	0	0.0000	8	19	0	0	0	0
Megan Cox	D	So	33	0	0	0	0.0000	9	18	0	0	0	0
Nicole Hensley	G	Fr	27	0	0	0	0.0000	2	4	0	0	0	0
