Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Courtney Winters	F	Sr	27	10	20	30	1.1111	2	4	1	4	1	1
Alison Quinn	F	Fr	27	14	13	27	1.0000	6	12	5	2	0	0
Alex Kazmer	F	So	24	12	14	26	1.0833	12	32	2	4	0	0
Tiffany Herron	F	Jr	23	11	13	24	1.0435	1	2	2	3	0	0
Alexandra Starzyk	F	Fr	27	14	7	21	0.7778	9	18	6	7	0	0
Sarah Geisinger	F	So	27	8	12	20	0.7407	17	34	1	3	1	0
Franny Nicholson	D	Jr	25	2	16	18	0.7200	6	12	1	1	0	0
Andi Foss	D	Sr	27	6	10	16	0.5926	9	18	2	2	2	0
Jacqueline Bouchie	D	Sr	26	1	15	16	0.6154	10	31	0	0	0	0
Alison Butler	F	Fr	27	8	6	14	0.5185	2	4	2	0	1	0
Sabrina Iannetti	F	Jr	27	6	5	11	0.4074	13	26	1	3	0	0
Jessica Galiczewski	D	So	27	1	8	9	0.3333	10	20	0	0	0	0
Meaghan Spurling	D	Fr	27	2	6	8	0.2963	10	20	0	2	0	0
Halle Kent	D	So	27	1	7	8	0.2963	4	8	0	0	0	0
Nina Gozzi	F	So	26	3	4	7	0.2692	4	8	1	0	0	0
Chelsea Stanclift	F	Fr	26	2	1	3	0.1154	6	12	0	0	0	0
Marianne Kristiansen	F	So	24	1	1	2	0.0833	2	4	0	0	0	0
Martha Findley	F	Fr	27	0	2	2	0.0741	4	8	0	0	0	0
Robin Yoshida	D	Jr	7	0	1	1	0.1429	2	4	0	0	0	0
Hannah Synnott	G	Fr	14	0	1	1	0.0714	0	0	0	0	0	0
Laura Hamilton	F	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Victoria Shea	D	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Lindsey Brown	G	Sr	17	0	0	0	0.0000	0	0	0	0	0	0
