Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Alex Carpenter	F	Sr	41	43	45	88	2.1463	3	6	8	9	4	4
Haley Skarupa	F	Sr	41	35	44	79	1.9268	4	8	9	12	1	0
Megan Keller	D	So	41	12	40	52	1.2683	21	45	2	4	0	1
Makenna Newkirk	F	Fr	41	22	27	49	1.1951	9	18	3	5	0	2
Dana Trivigno	F	Sr	41	17	30	47	1.1463	29	58	1	1	0	0
Kenzie Kent	F	So	41	15	28	43	1.0488	1	2	5	5	0	0
Andie Anastos	F	Jr	41	14	23	37	0.9024	1	2	3	3	0	0
Lexi Bender	D	Sr	41	6	27	33	0.8049	16	32	2	1	1	1
Kristyn Capizzano	F	Jr	41	9	21	30	0.7317	2	4	0	1	1	0
Tori Sullivan	F	So	40	9	17	26	0.6500	13	29	2	0	0	1
Toni Ann Miano	D	So	41	8	18	26	0.6341	14	28	2	2	0	0
Meghan Grieves	F	Sr	41	11	13	24	0.5854	3	6	1	0	0	0
Kali Flanagan	D	So	41	6	18	24	0.5854	6	12	1	1	0	0
Kaliya Johnson	D	Sr	41	4	13	17	0.4146	10	20	1	0	0	0
Grace Bizal	D	Fr	41	0	11	11	0.2683	7	14	0	0	0	0
Ryan Little	F	Fr	41	1	2	3	0.0732	0	0	0	1	0	0
Haley McLean	F	Jr	39	1	0	1	0.0256	2	4	0	0	0	0
Molly Slowe	F	Fr	14	0	1	1	0.0714	1	2	0	0	0	0
Katie Burt	G	So	36	0	1	1	0.0278	1	2	0	0	0	0
Kathleen McNamara	D	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Gabriella Switaj	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
Serena Sommerfield	D	Fr	28	0	0	0	0.0000	2	4	0	0	0	0
