Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Leah Lum	F	Jr	35	18	11	29	0.8286	7	14	4	6	0	1
Briana Colangelo	F	Fr	36	9	16	25	0.6944	7	14	2	2	0	0
Theresa Knutson	F	Jr	23	10	9	19	0.8261	6	12	1	3	0	1
Justine Fredette	F	Jr	36	5	11	16	0.4444	10	20	0	1	0	0
Kayla Mee	D	So	36	6	9	15	0.4167	12	24	1	1	0	0
Jaime Fox	D	So	36	2	11	13	0.3611	10	20	0	1	0	0
Jesssica Stott	D	Sr	36	0	11	11	0.3056	7	14	0	0	0	0
Catherine Crawley	F	Fr	30	4	6	10	0.3333	5	10	1	2	0	0
Rebecca Lindblad	F	So	36	4	6	10	0.2778	16	43	1	1	0	0
Kelly Harris	F	Sr	34	4	6	10	0.2941	15	38	0	2	0	0
Marisa Maccario	F	Jr	36	4	2	6	0.1667	5	10	2	0	1	0
Leona Sim	F	Fr	36	3	3	6	0.1667	2	4	0	0	0	0
Nora Maclaine	F	So	33	1	5	6	0.1818	10	20	0	0	0	0
Lindsay Roethke	F	Jr	36	1	4	5	0.1389	6	12	1	0	0	0
Tristyn Svetek	D	Fr	36	0	5	5	0.1389	10	20	0	0	0	0
Cydnee Cook	D	Jr	36	1	3	4	0.1111	9	18	0	0	0	0
Erica D'Errico	F	Fr	26	1	3	4	0.1538	7	14	1	0	0	0
Madison Badeau	F	Jr	15	2	0	2	0.1333	3	9	0	1	0	1
Annie Belanger	G	Jr	32	0	0	0	0.0000	0	0	0	0	0	0
Morgan Fisher	G	Fr	5	0	0	0	0.0000	1	2	0	0	0	0
Alexandra Lersch	D	Sr	16	0	0	0	0.0000	1	2	0	0	0	0
