Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
McKenzie Taggart	F	So	23	14	11	25	1.0870	17	56	0	8	1	0
Molly O'Neil	F	So	25	8	15	23	0.9200	33	66	3	3	0	0
Megan Alexander	F	So	25	8	12	20	0.8000	8	16	3	2	0	0
Jessie Capanelli	F	So	25	6	7	13	0.5200	29	58	1	4	1	0
Brooke Webber	D	So	25	2	8	10	0.4000	17	34	0	1	0	0
Megan Donahue	F	So	23	7	2	9	0.3913	11	22	0	1	0	1
Madison Lange	F	So	25	4	5	9	0.3600	6	12	0	0	1	0
Katie Abbott	F	So	25	4	2	6	0.2400	6	12	0	3	1	0
Rachel Martell	D	So	25	2	2	4	0.1600	14	28	0	1	0	0
Liana Vazquez	F	So	25	1	3	4	0.1600	10	20	0	0	0	0
Stephanie Tartaglino	F	Fr	10	1	2	3	0.3000	6	15	0	1	0	0
Tori Emoff	D	So	25	0	3	3	0.1200	24	48	0	0	0	0
Erin McLoughlin	F	So	18	1	1	2	0.1111	2	4	1	0	0	0
Sydney Hughes	D	So	25	0	1	1	0.0400	10	20	0	0	0	0
Keeley Cook	F/D	So	25	0	1	1	0.0400	1	2	0	0	0	0
Emma Sunness	D	So	21	0	1	1	0.0476	7	14	0	0	0	0
Brittany Galloway	F	Fr	18	0	0	0	0.0000	0	0	0	0	0	0
Anastassia Nelson	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
Sarah Modzelewski	G	So	12	0	0	0	0.0000	0	0	0	0	0	0
Kylee Buchel	F/D	So	19	0	0	0	0.0000	0	0	0	0	0	0
Lindsey Lawrence	F	So	4	0	0	0	0.0000	1	2	0	0	0	0
Mackenzie Bruch	G	So	9	0	0	0	0.0000	1	2	0	0	0	0
Kristen Webber	D	So	8	0	0	0	0.0000	3	6	0	0	0	0
