Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Madison Gendreau	F	Sr	26	10	16	26	1.0000	10	20	1	5	1	0
Kelsey Vandegrift	F	Sr	26	12	6	18	0.6923	1	2	4	4	0	0
Bekah Wright	F	Sr	26	7	7	14	0.5385	19	38	0	3	0	0
Amber Schaack	F	So	26	7	7	14	0.5385	5	10	2	0	0	1
Ellen Rethwisch	F	So	26	7	6	13	0.5000	8	16	0	3	0	0
Jess Nelson	F	So	26	3	8	11	0.4231	7	14	0	0	0	0
Jessie Kongelf	F	So	26	4	5	9	0.3462	9	18	0	2	0	0
Tori Davis	F	Fr	24	5	2	7	0.2917	2	4	1	0	0	0
Morgan Bruns	D	So	26	3	4	7	0.2692	3	6	0	2	0	0
Emily Goff	D	Fr	24	2	3	5	0.2083	2	4	1	0	0	0
Libby Fransdal	D	Sr	21	1	3	4	0.1905	8	16	0	0	0	0
Kristin Drechsel	F	So	22	2	1	3	0.1364	3	6	0	0	0	0
Bri Flynn	F	So	10	2	1	3	0.3000	1	2	0	0	0	0
Hannah Johnston	D	Jr	23	1	2	3	0.1304	6	12	0	0	0	0
Cassey Petrich	D	Jr	26	1	2	3	0.1154	5	10	1	0	0	0
Chelsey Petrich	F	So	26	1	1	2	0.0769	7	14	0	1	0	0
Erin McNeill	F	Sr	18	1	0	1	0.0556	2	4	0	0	0	0
Kaya Baker	F	So	10	0	1	1	0.1000	0	0	0	0	0	0
Andrea Kratzke	F	Jr	24	0	1	1	0.0417	2	4	0	0	0	0
Lauren Riley	D	Jr	8	0	0	0	0.0000	1	2	0	0	0	0
Kayla Nack	F	Fr	11	0	0	0	0.0000	0	0	0	0	0	0
Sadie Hayes	F	Jr	11	0	0	0	0.0000	2	4	0	0	0	0
Madison Denny	G	Jr	12	0	0	0	0.0000	0	0	0	0	0	0
Andrea Klug	G	So	16	0	0	0	0.0000	0	0	0	0	0	0
