Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Julie Aho	F	Fr	27	19	15	34	1.2593	5	2	0	0
Meredith Langille	F	Jr	27	8	22	30	1.1111	0	1	0	0
Julie Welte	F	So	25	15	14	29	1.1600	4	3	0	0
Sarah Daniel	F	Fr	27	11	6	17	0.6296	5	1	0	0
Kari Rabatin	D	So	27	3	13	16	0.5926	0	0	0	0
Deanna Dougherty	F	Sr	27	4	10	14	0.5185	0	0	0	0
Katie Woodward	F	Sr	26	7	6	13	0.5000	2	0	0	0
Allyn Cooper	D	Jr	27	3	8	11	0.4074	0	2	0	0
Bridget Rice	F	Jr	25	6	2	8	0.3200	1	0	0	0
Christina Jankowski	F	So	27	5	3	8	0.2963	0	1	0	0
Lane Dielwart	D	Jr	26	2	4	6	0.2308	1	0	0	0
Jennifer Onksen	F	So	23	2	4	6	0.2609	0	0	0	0
Paula Durham	F	Jr	26	1	5	6	0.2308	0	0	0	0
Allison Malcolm	D	So	26	0	6	6	0.2308	0	0	0	0
Holly O'Donohue	F/D	Fr	21	2	3	5	0.2381	0	0	0	0
Sondra Sherman	D	Jr	25	0	5	5	0.2000	0	0	0	0
Katie Temple	F	So	27	2	1	3	0.1111	1	1	0	0
Dana Kerr	F	So	6	1	0	1	0.1667	0	0	0	0
Lauren Smith	F	Sr	10	1	0	1	0.1000	0	0	0	0
Ariel Lampell	F	So	2	0	1	1	0.5000	0	0	0	0
Katie Hammond	D	Fr	3	0	0	0	0.0000	0	0	0	0
Colleen Bonner	F	So	1	0	0	0	0.0000	0	0	0	0
Julie Vallarelli	G	Jr	9	0	0	0	0.0000	0	0	0	0
Rachel Gitajn	F	So	2	0	0	0	0.0000	0	0	0	0
Maj Nixon	D	Sr	22	0	0	0	0.0000	0	0	0	0
Rosina Schiff	G	So	18	0	0	0	0.0000	0	0	0	0
Chris Johnston	G	Fr	1	0	0	0	0.0000	0	0	0	0
