Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Meghan Dufault	F	Jr	37	11	20	31	0.8378	16	32	2	4	1	1
Becca Kohler	F	Jr	33	11	19	30	0.9091	13	29	3	4	1	0
Amy Menke	F	So	37	15	13	28	0.7568	8	16	5	2	3	2
Josefine Jakobsen	F	Sr	37	16	11	27	0.7297	16	32	3	4	0	1
Andrea Dalen	F	Sr	36	11	15	26	0.7222	14	39	1	0	1	2
Gracen Hirschy	D	So	37	8	9	17	0.4595	15	41	2	1	0	0
Tanja Eisenschmid	D	Jr	37	3	11	14	0.3784	14	28	1	0	0	0
Halli Krzyzaniak	D	So	34	2	11	13	0.3824	12	24	0	1	0	0
Samantha Hanson	D	Jr	36	3	7	10	0.2778	9	18	0	0	0	0
Leah Jensen	F	Sr	35	2	7	9	0.2571	8	16	0	1	0	0
Sam LaShomb	D	Jr	35	3	4	7	0.2000	9	18	1	1	0	0
Jordan Hampton	D	So	35	0	7	7	0.2000	3	6	0	0	0	0
Shannon Kaiser	F	Sr	37	3	3	6	0.1622	5	10	1	0	0	0
Kayla Gardner	F	So	37	2	4	6	0.1622	3	6	1	0	0	0
Layla Marvin	F	Sr	37	2	4	6	0.1622	6	12	1	1	0	1
Tori Williams	D	Sr	37	1	4	5	0.1351	13	26	0	0	0	0
Marissa Salo	F	Jr	37	3	1	4	0.1081	11	22	1	0	0	0
Johanna Fällman	D	Sr	37	0	3	3	0.0811	3	9	0	0	0	0
Lisa Marvin	F	So	5	1	0	1	0.2000	0	0	0	0	0	0
Shelby Amsley-Benzie	G	Sr	28	0	1	1	0.0357	0	0	0	0	0	0
Lexie Shaw	G	So	9	0	0	0	0.0000	0	0	0	0	0	0
