Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Ariana Bourque	F	So	25	9	10	19	0.7600	4	8	2	3	0	0
Rachel Kennedy	F	So	24	8	9	17	0.7083	3	6	0	2	0	0
Schuyler Nardelli	F	Jr	27	7	10	17	0.6296	13	26	2	1	0	0
Chelsea MacNeil	F	Jr	27	11	4	15	0.5556	9	21	1	4	0	0
Madeline Lane	D	Sr	27	4	11	15	0.5556	9	18	1	4	0	0
Mallory Andrews	F	Sr	27	4	9	13	0.4815	3	6	2	1	0	0
Colleen Finnerty	F	Jr	24	6	6	12	0.5000	14	28	3	2	0	0
Jessica Bowen	F	Fr	27	2	6	8	0.2963	3	6	1	2	0	0
Emily Tang	D	Sr	27	2	5	7	0.2593	14	28	0	1	0	0
Marne Gallant	D	Fr	25	1	3	4	0.1600	10	20	0	0	0	0
Aliya Feroe	F	Fr	27	0	4	4	0.1481	1	2	0	0	0	0
Maddy Hall	F	Fr	27	2	1	3	0.1111	0	0	1	0	0	0
Maddie Baird	F	Jr	19	2	1	3	0.1579	6	12	0	0	0	0
Kimmy Ganong	D	Fr	24	0	3	3	0.1250	3	6	0	0	0	0
Maura Allen	D	Sr	27	0	1	1	0.0370	7	14	0	0	0	0
Beth Findley	G	So	12	0	0	0	0.0000	0	0	0	0	0	0
Lan Crofton	G	Fr	17	0	0	0	0.0000	0	0	0	0	0	0
Jamie Ptacek	D	Fr	27	0	0	0	0.0000	2	4	0	0	0	0
Olivia Rotenberg	F	Sr	24	0	0	0	0.0000	0	0	0	0	0	0
