Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Morgan Reed	F	Sr	28	22	22	44	1.5714	14	28	3	3	0	1
Gabrielle Schnepp	F	Jr	28	14	29	43	1.5357	11	22	2	5	2	0
Lauren Patterson	F	Fr	28	12	23	35	1.2500	3	6	3	1	0	1
Emily Coope	F	Jr	27	8	4	12	0.4444	1	2	1	3	0	0
Samantha Husak	D	So	25	2	10	12	0.4800	7	14	0	0	0	0
Kayla Dion	D	Fr	28	3	7	10	0.3571	9	18	1	2	1	1
Janessa Haasbeek	D	Sr	26	2	8	10	0.3846	6	12	1	1	0	0
Victoria Pelton	F	Jr	28	4	5	9	0.3214	11	22	1	0	1	0
Meghan Power	F	So	22	2	6	8	0.3636	3	6	0	1	0	0
Taylor Osowski	F	So	28	1	7	8	0.2857	7	14	0	1	0	0
Danielle Haasbeek	D	Fr	28	1	7	8	0.2857	4	8	1	0	0	0
Carlie Smith	F	So	28	4	2	6	0.2143	1	2	1	0	1	0
Jane Pagano	F	Jr	22	1	5	6	0.2727	4	8	1	0	0	0
Elizabeth Dohner	F	Fr	20	3	2	5	0.2500	6	12	2	0	0	0
Véronique Lortie	D	So	28	0	4	4	0.1429	8	16	0	0	0	0
Taylor Dion	F	Fr	24	2	1	3	0.1250	1	2	1	0	0	0
Kelly Critzer	F	So	21	0	3	3	0.1429	2	4	0	0	0	0
Jennifer Liu	F	Fr	21	1	1	2	0.0952	4	8	1	0	0	0
Jennifer Arts	F	So	15	1	0	1	0.0667	2	4	0	1	0	0
Keira Goin	G	Jr	24	0	0	0	0.0000	1	2	0	0	0	0
Emily Holtshouser	D	So	2	0	0	0	0.0000	0	0	0	0	0	0
Kirsten Johnson	D	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
Amanda Lupo	G	So	5	0	0	0	0.0000	0	0	0	0	0	0
Colby Begis	D	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Jocelyn Gacek	F	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Kaitlin Parent	F	Fr	3	0	0	0	0.0000	1	2	0	0	0	0
Hannah Voss	F	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
