Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Breanna Peterson	F	Jr	25	6	9	15	0.6000	6	12	1	1	1	0
Mary DeBartolo	F	Jr	23	5	10	15	0.6522	27	65	1	0	0	0
McKenna Parent	F	So	24	6	6	12	0.5000	5	10	1	1	0	1
Kassie Lien	F	Fr	24	7	3	10	0.4167	2	4	0	2	2	1
Brittany Therrien	F	Sr	25	5	5	10	0.4000	4	8	0	2	0	0
Lindsay Paschke	F	Fr	25	2	8	10	0.4000	3	6	1	2	0	0
Jesse Cwik	F	Fr	24	6	3	9	0.3750	11	22	0	2	0	0
Haley Coolsaet	F	Sr	25	4	5	9	0.3600	9	18	0	3	0	0
Jane Hannula	F	Fr	25	4	4	8	0.3200	1	2	1	0	0	1
Macki Fadness	D	So	24	4	2	6	0.2500	13	26	1	2	0	0
Katie LeTourneau	D	So	24	3	3	6	0.2500	1	2	1	0	0	0
Mackenzie Klimek	D	Jr	25	0	6	6	0.2400	4	8	0	0	0	0
Katie Ehlenfeldt	F	So	25	2	2	4	0.1600	2	4	0	0	0	0
Rory Petrisin	F	So	23	1	1	2	0.0870	1	2	0	0	0	0
Brooke Bartelt	D	Sr	23	0	2	2	0.0870	8	16	0	0	0	0
Taylor Pogreba	F	Fr	22	1	0	1	0.0455	1	2	1	1	0	0
Ingrid Curwin	D	Fr	20	1	0	1	0.0500	2	4	1	0	0	0
Heidi Martin	F	Sr	16	1	0	1	0.0625	0	0	0	0	0	0
Kelly Seymour	F	Jr	12	0	1	1	0.0833	5	10	0	0	0	0
Sierra Dell	D	So	11	0	1	1	0.0909	4	8	0	0	0	0
Marah Shields	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Sarah Gustafson	G	Sr	19	0	0	0	0.0000	0	0	0	0	0	0
Tori Herrmann	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Hope Karban	F/D	So	4	0	0	0	0.0000	1	5	0	0	0	0
