Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Michelle Greeneway	F	So	25	29	11	40	1.6000	7	14	5	9	2	0
Melissa Paluch	F	So	26	12	19	31	1.1923	3	6	0	2	1	0
Morgan Pope	F	Jr	26	17	13	30	1.1538	1	2	2	3	0	1
Logan Taylor	F	So	26	8	19	27	1.0385	6	12	0	2	0	0
Emily Wybo	F	Jr	26	7	15	22	0.8462	9	18	1	5	0	0
Alex Stensland	D	So	24	3	18	21	0.8750	2	4	0	1	0	0
Holly Lesperance	F	So	25	6	14	20	0.8000	13	26	1	0	1	1
Marissa Weber	F	Jr	26	13	6	19	0.7308	4	8	4	2	0	0
Allie Girard	F	Fr	25	8	5	13	0.5200	1	2	2	0	0	0
Laura Reckdenwald	F	Jr	26	4	8	12	0.4615	5	10	1	1	0	0
Erin Shamley	D/F	Jr	26	2	9	11	0.4231	2	4	1	2	0	0
Sarah Gilbride	D	Sr	26	1	9	10	0.3846	17	34	0	0	0	0
Isabel Regine	F	Fr	26	2	3	5	0.1923	4	8	0	0	0	0
Maeve Connelly	F	Sr	26	2	3	5	0.1923	3	6	0	0	0	0
Natalie Pattison	D	So	26	0	2	2	0.0769	5	10	0	0	0	0
Carissa Finck	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Casey Hartfiel	G	Fr	15	0	0	0	0.0000	0	0	0	0	0	0
Stacey Dierking	G	Sr	14	0	0	0	0.0000	0	0	0	0	0	0
Nina Perkkio	F	Fr	19	0	0	0	0.0000	0	0	0	0	0	0
Jessica Howerton	F/D	So	8	0	0	0	0.0000	8	16	0	0	0	0
Hailey Hart	D	Fr	24	0	0	0	0.0000	0	0	0	0	0	0
Marina Alessi	F	So	5	0	0	0	0.0000	1	2	0	0	0	0
