Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Meg Lyons	F	Sr	25	12	10	22	0.8800	0	2	0	1
Gabrielle Bourgeois	F	Fr	26	8	13	21	0.8077	0	1	1	0
Melissa Gagne	F	So	24	13	6	19	0.7917	2	3	0	0
Michelle Miaskiewicz	F	Jr	26	3	11	14	0.5385	1	1	0	0
Jamie Bernardi	F	Fr	18	4	6	10	0.5556	0	2	0	0
Tracy MacGregor	F	Fr	24	2	5	7	0.2917	1	1	0	0
Rachel Lamothe	F	Sr	26	4	2	6	0.2308	1	1	0	0
Kate Talbot	F/D	Sr	24	2	2	4	0.1667	0	2	0	0
Katie Grable	D	So	21	1	3	4	0.1905	0	1	0	0
Holly Brandl	F	Sr	24	1	3	4	0.1667	0	0	0	0
Leslie Pomponi	F	Fr	25	1	2	3	0.1200	0	0	0	0
Martha Salois	F	So	22	0	3	3	0.1364	0	0	0	0
Brittany O'Brien	F	Fr	15	1	1	2	0.1333	0	1	0	0
Lauren Remmes	D	So	9	0	2	2	0.2222	0	0	0	0
Molly Durand	F	Fr	7	1	0	1	0.1429	0	0	0	0
Sarah Walker	F	Jr	17	1	0	1	0.0588	1	0	0	0
Kate Morey	F	Fr	9	1	0	1	0.1111	0	0	0	0
Ruth D'Amico	D	Jr	11	0	1	1	0.0909	0	0	0	0
Ashley McGrath	D	So	21	0	1	1	0.0476	0	0	0	0
Francoise Villedrouin	F	So	24	0	1	1	0.0417	0	0	0	0
Ashley Mabardy	D	So	26	0	0	0	0.0000	0	0	0	0
Alyssa Fitzpatrick	G	Fr	2	0	0	0	0.0000	0	0	0	0
Marcy Ring	G	Sr	16	0	0	0	0.0000	0	0	0	0
Megan Stubbs	D	Fr	15	0	0	0	0.0000	0	0	0	0
Kristen Totten-Greenwood	F	Fr	6	0	0	0	0.0000	0	0	0	0
Michelle Roach	F	So	5	0	0	0	0.0000	0	0	0	0
Anna Cushman	F	Fr	8	0	0	0	0.0000	0	0	0	0
Annice Mason	G	Jr	15	0	0	0	0.0000	0	0	0	0
Andrea Marcotte	D	So	9	0	0	0	0.0000	0	0	0	0
