Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Gigi Marvin	F	Jr	38	23	31	54	1.4211	15	41	3	5	1	0
Erica McKenzie	F	Sr	38	22	19	41	1.0789	6	20	6	9	2	0
Bobbi Ross	F	Sr	38	20	21	41	1.0789	18	36	4	7	3	0
Anya Miller	D	Sr	34	12	21	33	0.9706	13	26	2	7	0	0
Brittany Francis	F	So	37	9	19	28	0.7568	9	18	1	4	0	0
Rachael Drazan	D	Jr	38	10	17	27	0.7105	0	0	5	7	1	0
Emily West	F	Fr	34	11	13	24	0.7059	10	20	3	2	0	0
Jen Schoullis	F	Fr	38	7	13	20	0.5263	0	0	1	2	0	0
Jenelle Philipczyk	F	Sr	38	4	10	14	0.3684	14	28	1	1	0	0
Melanie Gagnon	D	Jr	36	3	11	14	0.3889	25	61	0	1	0	0
Michelle Maunu	D	So	38	2	11	13	0.3421	14	28	0	1	0	0
Kelli Blankenship	F	So	35	4	7	11	0.3143	14	28	0	0	0	0
Whitney Graft	F	Sr	38	4	7	11	0.2895	7	14	1	1	1	0
Dagney Willey	D	Jr	38	0	9	9	0.2368	12	35	0	0	0	0
Alexandra Zebro	D	So	32	2	1	3	0.0938	9	18	0	0	0	0
Laura May	F	Fr	35	1	1	2	0.0571	6	12	0	0	0	0
Terra Rasmussen	F	Fr	38	1	0	1	0.0263	5	10	0	0	0	0
Lindsay Block	F	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Jaimie Horton	F	So	26	0	0	0	0.0000	3	6	0	0	0	0
Jenny Lura	G	Fr	16	0	0	0	0.0000	1	2	0	0	0	0
Kim Hanlon	G	Jr	22	0	0	0	0.0000	0	0	0	0	0	0
