Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Ève-Audrey Picard	F	Fr	38	16	15	31	0.8158	18	36	2	5	0	1
Alyssa Gorecki	F	So	38	13	12	25	0.6579	6	12	2	5	0	2
Saana Valkama	F	So	35	7	17	24	0.6857	8	16	1	1	0	1
Victoria Andreakos	F	Sr	34	9	9	18	0.5294	9	18	0	1	0	0
Bridget Baker	F	Sr	36	12	5	17	0.4722	18	36	2	3	1	1
Cassidy Campeau	F	Sr	38	7	9	16	0.4211	9	18	0	1	0	0
Taylor Willard	D	Jr	38	4	12	16	0.4211	8	16	2	3	0	0
Daria O'Neill	D	So	38	1	15	16	0.4211	3	6	0	1	0	0
Rachael Ade	D	Sr	38	7	7	14	0.3684	11	22	2	2	0	0
Mackenzie MacNeil	F	Jr	35	5	4	9	0.2571	9	18	2	2	0	1
Amanda Drobot	D	Jr	37	1	8	9	0.2432	7	14	0	0	0	0
Kourtney Menches	F	Jr	34	5	3	8	0.2353	7	14	2	0	0	0
Katherine Pate	D	Jr	28	2	4	6	0.2143	1	2	0	0	0	0
Ali O'Leary	F	Fr	38	1	5	6	0.1579	7	14	0	1	0	0
Sarah Kelly	F	Sr	35	3	2	5	0.1429	13	26	0	0	0	0
Sammy Kolowrat	D	So	35	1	4	5	0.1429	3	6	0	1	0	0
Casey Leveillee	F	Sr	38	1	4	5	0.1316	14	28	0	0	0	0
Bella Webster	F	Jr	34	1	2	3	0.0882	3	6	0	0	0	0
Allie Granato	F	Fr	18	0	1	1	0.0556	3	6	0	0	0	0
Rachel Khalouf	D	So	17	0	1	1	0.0588	1	2	0	0	0	0
Sydney Scobee	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Madison Litchfield	G	Sr	24	0	0	0	0.0000	1	2	0	0	0	0
Melissa Black	G	Fr	14	0	0	0	0.0000	0	0	0	0	0	0
