Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Tara Borawski	F	So	22	6	10	16	0.7273	1	3	0	0
Jillian Nelsen	F	Sr	22	4	8	12	0.5455	1	1	0	0
Jessica Keeley	F	So	22	6	3	9	0.4091	0	0	0	0
Michelle O'Neil	F	Jr	21	4	5	9	0.4286	0	2	0	0
Elizabeth Johnson	F	Fr	22	4	2	6	0.2727	0	0	0	0
Elizabeth Goldsmith	F	So	19	1	3	4	0.2105	0	0	0	0
Christine Ryan	D	Fr	22	1	3	4	0.1818	0	1	0	0
Emily Ciccolo	F	So	22	1	2	3	0.1364	0	0	0	0
Leah Culver	D	Sr	19	0	3	3	0.1579	0	0	0	0
Emily Costello	D	So	22	0	2	2	0.0909	0	0	0	0
Libby Jakes	D	Jr	17	0	1	1	0.0588	0	0	0	0
Mimi MacKinnon	G	Sr	21	0	0	0	0.0000	0	0	0	0
Samantha Lee	F	Sr	17	0	0	0	0.0000	0	0	0	0
Shannon Lindgren	D	So	18	0	0	0	0.0000	0	0	0	0
Courtney Bergh	G	So	2	0	0	0	0.0000	0	0	0	0
Laurel Valchuis	F	Fr	7	0	0	0	0.0000	0	0	0	0
Sarah Shoukimas	F	Sr	19	0	0	0	0.0000	0	0	0	0
Victoria Fox	F	Jr	1	0	0	0	0.0000	0	0	0	0
