Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Catherine White	F	So	33	13	29	42	1.2727	17	34	3	3	0	0
Laura Fortino	D	Fr	33	13	21	34	1.0303	1	2	3	6	1	0
Lauriane Rougeau	D	Fr	33	10	22	32	0.9697	19	38	3	3	1	0
Chelsea Karpenko	F	So	35	17	14	31	0.8857	7	14	2	8	0	0
Karlee Overguard	F	Jr	34	13	9	22	0.6471	14	28	2	1	2	0
Melanie Jue	D/F	Sr	36	9	11	20	0.5556	19	38	2	3	0	0
Kendice Ogilvie	F	So	36	6	10	16	0.4444	11	22	4	1	0	0
Liz Zorn	F	Sr	36	5	11	16	0.4444	10	20	1	1	0	0
Laura Danforth	F	Sr	36	5	6	11	0.3056	14	28	0	1	0	0
Hayley Hughes	F	Jr	31	6	3	9	0.2903	1	2	1	1	0	0
Amber Overguard	D/F	Jr	35	3	6	9	0.2571	7	14	0	0	0	0
Amanda Young	D	So	36	2	5	7	0.1944	7	14	0	2	0	0
Jessica Martino	D	So	34	0	6	6	0.1765	0	0	0	0	0	0
Kelly McGinty	D/F	Sr	36	1	4	5	0.1389	5	10	0	0	0	0
Jenna Paulson	D	So	32	0	0	0	0.0000	1	2	0	0	0	0
Katie Wilson	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Xandra Hompe	F	Fr	30	0	0	0	0.0000	1	2	0	0	0	0
Amanda Mazzotta	G	So	35	0	0	0	0.0000	0	0	0	0	0	0
