Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Heather DeVito	F	So	23	15	19	34	1.4783	3	1	0	0
Kate Sweeney	F	Jr	23	11	13	24	1.0435	0	2	0	0
Jill Young	D	Sr	24	10	8	18	0.7500	2	0	0	0
Michele Barmash	F	So	24	7	6	13	0.5417	1	3	0	0
Lauren Gremelspacher	F	Sr	24	4	5	9	0.3750	1	0	0	0
Caitlin Hickey	F	Fr	10	4	3	7	0.7000	0	0	0	0
Anna Morro	D	Fr	24	3	4	7	0.2917	1	0	1	1
Christina Dotchin	D	Jr	23	1	5	6	0.2609	0	1	0	0
Caitlin Leahy	D	Fr	22	1	3	4	0.1818	1	0	0	0
Gillian Butsch	F	Fr	24	0	4	4	0.1667	0	0	0	0
Jennifer Anderson	D	So	22	0	3	3	0.1364	0	0	0	0
Meghan Barringer	D	So	23	0	3	3	0.1304	0	0	0	0
Mallory Young	D	So	24	1	0	1	0.0417	0	0	0	0
Jacqueline Rolleri	D	Fr	19	0	1	1	0.0526	0	0	0	0
Sarah Webster	G	So	9	0	1	1	0.1111	0	0	0	0
Kristin Putnam	D	So	24	0	1	1	0.0417	0	0	0	0
Johanna Black	F	Fr	16	0	0	0	0.0000	0	0	0	0
Sarah Goodrich	F	So	24	0	0	0	0.0000	0	0	0	0
Lindsay Barada	F	Fr	13	0	0	0	0.0000	0	0	0	0
Merrill Hawkins	F	Sr	24	0	0	0	0.0000	0	0	0	0
Lynn Hasday	G	So	22	0	0	0	0.0000	0	0	0	0
Sasha Schroeder	F	So	20	0	0	0	0.0000	0	0	0	0
