Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sally Butler	F	So	31	15	11	26	0.8387	7	14	5	2	0	0
Denna Laing	F	So	31	11	11	22	0.7097	20	40	0	1	0	0
Ali Pankowski	D	Fr	31	3	10	13	0.4194	20	40	1	2	0	0
Paula Romanchuk	F	Sr	31	1	12	13	0.4194	12	24	0	0	0	0
Heather Landry	F	Sr	31	2	9	11	0.3548	13	26	0	1	1	0
Olivia Mucha	F	So	12	4	6	10	0.8333	3	6	3	2	0	0
Charissa Stadnyk	F	Sr	31	1	9	10	0.3226	10	20	0	0	0	0
Brianna Leahy	F	Fr	31	6	3	9	0.2903	5	10	0	1	0	0
Kelly Cooke	F	Jr	31	4	5	9	0.2903	3	6	0	1	1	1
Danielle DiCesare	F	Sr	30	5	3	8	0.2667	12	24	0	4	0	0
Rose Alleva	D	So	26	2	6	8	0.3077	6	12	0	1	0	0
Alex Kinney	F	Jr	28	3	4	7	0.2500	2	4	0	0	0	1
Gabie Figueroa	D	So	23	2	5	7	0.3043	14	28	0	1	0	0
Corey Stearns	F	Jr	21	3	3	6	0.2857	3	6	1	1	0	0
Brianne Mahoney	D	Fr	31	2	3	5	0.1613	5	10	2	0	0	0
Julie Johnson	F	Sr	31	0	4	4	0.1290	8	16	0	0	0	0
Ashley Holt	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Rachel Weber	G	Sr	31	0	0	0	0.0000	0	0	0	0	0	0
