Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Kristy Zamora	F	Sr	35	35	21	56	1.6000	6	2	1	1
Jessica Link	F	Fr	35	19	23	42	1.2000	3	2	0	0
Kim Insalaco	F	Jr	29	14	26	40	1.3793	4	3	0	2
Courtney Johnson	F	Sr	35	9	27	36	1.0286	1	4	0	0
Krissy McManus	F	So	35	17	17	34	0.9714	3	2	0	0
Meredith Ostrander	F	Sr	35	5	28	33	0.9429	0	1	0	0
Kerry Nugent	F	Fr	35	7	18	25	0.7143	2	1	0	0
Cassie Turner	D	Jr	35	4	17	21	0.6000	1	2	0	0
Katie Guay	F	Fr	35	10	5	15	0.4286	4	1	0	0
Katie Lafleur	D	So	31	4	10	14	0.4516	0	0	0	0
Mandy McCurdy	D	Jr	35	3	9	12	0.3429	0	0	1	0
Emily Sigman	D	Sr	34	0	11	11	0.3235	0	0	0	0
Marguerite McDonald	D	So	35	4	6	10	0.2857	0	0	0	0
Kelly Sheridan	F	So	35	2	7	9	0.2571	0	0	0	0
Jenny Rice	F/D	Jr	35	2	6	8	0.2286	0	1	0	0
Kate Kenny	F/D	Jr	35	2	4	6	0.1714	1	0	0	0
Sarah Crowley	F	So	32	2	2	4	0.1250	0	0	0	0
Amy McLaughlin	D	Fr	5	2	2	4	0.8000	0	1	0	0
Kim Fleet	D	So	23	0	2	2	0.0870	0	0	0	0
Chelsea Loughran	F	So	4	0	0	0	0.0000	0	0	0	0
Pam Dreyer	G	Jr	19	0	0	0	0.0000	0	0	0	0
Whitney Talbot	F	Jr	17	0	0	0	0.0000	0	0	0	0
Katie Germain	G	So	18	0	0	0	0.0000	0	0	0	0
