Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Melissa Mondo	F	Sr	26	15	11	26	1.0000	3	5	2	0
Laura Mueller	F	Sr	26	7	13	20	0.7692	2	2	0	0
Amy Madden	F	Sr	26	10	4	14	0.5385	1	2	0	0
Rachel Harrison	F	Sr	26	6	6	12	0.4615	1	0	0	0
Jill Rhody	F	So	26	2	7	9	0.3462	0	1	1	0
Jessica Ribish	F	Sr	26	5	3	8	0.3077	1	1	1	0
Angie Kryzer	F	Fr	26	3	4	7	0.2692	0	1	0	0
Rebecca Jelenc	D	Sr	26	3	4	7	0.2692	0	1	0	0
Val Rodriguez	F/D	Jr	26	0	6	6	0.2308	0	0	0	0
Jenna Roland	D	Sr	26	0	6	6	0.2308	0	0	0	0
Nicole Reynard	F	Fr	24	2	2	4	0.1667	0	0	0	0
Sara Eisenhauer	D	Fr	22	1	1	2	0.0909	1	1	0	0
Jenn Shire	F	Jr	17	1	1	2	0.1176	0	0	0	0
Hadley Swaggert	D	So	26	0	2	2	0.0769	0	0	0	0
Danielle Hokeness	F/D	Fr	26	0	1	1	0.0385	0	0	0	0
Laura Langen	F	Jr	17	0	1	1	0.0588	0	0	0	0
Michelle Armstrong	F	Fr	7	0	0	0	0.0000	0	0	0	0
Nikki Jung	G	Sr	16	0	0	0	0.0000	0	0	0	0
Lexi Bohlinger	D	Fr	18	0	0	0	0.0000	0	0	0	0
Amanda Gage	G	Sr	11	0	0	0	0.0000	0	0	0	0
Sarah Wiesner	D	So	24	0	0	0	0.0000	0	0	0	0
Cassie Stoner	F	Fr	10	0	0	0	0.0000	0	0	0	0
