Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Olivia Ellis	F	Fr	27	12	15	27	1.0000	3	6	2	3	0	0
Brianna Rice	F	So	26	12	8	20	0.7692	4	8	2	5	0	0
Andrea Noss	F	Fr	27	5	13	18	0.6667	7	14	1	2	0	0
Alexa Aramburu	F	So	25	7	6	13	0.5200	4	8	1	3	0	0
Alli Ullrich	D	So	27	4	9	13	0.4815	10	20	1	3	0	0
Rachel Lenard	F	Fr	21	7	5	12	0.5714	4	8	4	2	0	0
Kendall Appelbaum	D	So	25	3	9	12	0.4800	17	34	1	2	0	0
Lizzy Marks	F	Jr	27	3	8	11	0.4074	6	12	0	0	0	1
Erika Truschke	F	So	26	4	6	10	0.3846	14	36	1	0	1	0
Bailee Goodon	F	Jr	23	4	2	6	0.2609	2	4	2	0	0	0
Lydia Cosgrove	D	Fr	23	2	4	6	0.2609	2	4	0	0	0	0
Ashley Lyman	F	So	23	2	3	5	0.2174	4	8	2	0	0	0
Alyssa Brockmann	D	So	25	1	3	4	0.1600	4	8	1	0	0	0
Brennan Butler	F	So	18	2	1	3	0.1667	5	10	0	0	0	1
Sarah Grupp	F	Fr	21	1	2	3	0.1429	1	2	0	1	0	0
Bridget Hamlin	F	So	15	1	1	2	0.1333	2	4	0	0	0	0
Laura Thacker	F	Fr	17	1	0	1	0.0588	2	4	1	0	0	0
Jayme McCreary	D	Jr	26	0	1	1	0.0385	16	32	0	0	0	0
Monica Cramer	F	Fr	19	0	1	1	0.0526	0	0	0	0	0	0
Victoria Blake	D	Fr	18	0	1	1	0.0556	2	4	0	0	0	0
Monica Patten	F	So	24	0	1	1	0.0417	3	6	0	0	0	0
Tori Trovato	G	Jr	7	0	0	0	0.0000	0	0	0	0	0	0
Bridget Smith	G	Sr	20	0	0	0	0.0000	0	0	0	0	0	0
Mariah Madrigal	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
