Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Arianna Rigano	F	So	26	22	16	38	1.4615	12	24	4	3	1	0
Kelsey Johnson	F	Jr	25	22	15	37	1.4800	0	0	4	10	2	0
Kathleen Twomey	F	Jr	26	14	19	33	1.2692	17	34	3	5	0	0
Daniella Lyons	F/D	So	26	5	16	21	0.8077	15	30	1	1	0	0
Bianca DeSantis	F	Jr	25	8	11	19	0.7600	15	30	2	0	1	0
Alexa Hingston	D	Fr	26	8	11	19	0.7308	7	14	3	6	0	0
Cindy Lebel	F	Sr	18	6	11	17	0.9444	1	2	1	3	0	0
Kasey Cedorchuk	D	So	23	3	11	14	0.6087	0	0	0	0	1	0
Samantha Rowe	F	Jr	23	5	8	13	0.5652	1	2	0	0	0	0
Arden Lyons	F/D	Sr	24	2	10	12	0.5000	6	12	1	2	0	0
Chelsea Fillingim	F	Fr	24	3	7	10	0.4167	2	4	0	3	0	0
Brittany Kretzman	F	Sr	26	2	6	8	0.3077	0	0	2	1	0	0
Tiea Kurlowecz	F	Sr	25	3	3	6	0.2400	3	6	0	0	1	0
Lindsay Snow	D	Sr	26	3	3	6	0.2308	4	8	1	0	0	0
Maggie Dwyer	D	Jr	26	1	5	6	0.2308	8	16	0	1	0	0
Kerri Aylward	F/D	So	17	5	0	5	0.2941	4	8	0	1	0	0
Maria Dougherty	F/D	So	4	2	1	3	0.7500	0	0	0	0	0	0
Brittney Gould	D	So	16	0	3	3	0.1875	0	0	0	0	0	0
Mollie Welch	D	Sr	15	0	3	3	0.2000	1	2	0	0	0	0
Rachel Cooke	F	Sr	25	1	1	2	0.0800	5	10	0	0	0	0
Kristen Byrne	F	Fr	22	1	0	1	0.0455	6	12	1	0	0	0
Andrea Berlin	G	Sr	17	0	1	1	0.0588	0	0	0	0	0	0
Carley Berry	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Jen Taylor	G	So	5	0	0	0	0.0000	0	0	0	0	0	0
