Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kim Weiss	F	Fr	26	15	12	27	1.0385	12	24	5	3	1	0
Michelle Chee	F	Jr	26	12	11	23	0.8846	7	14	4	9	0	0
Britney McKenna	F	So	22	10	10	20	0.9091	5	10	2	4	0	2
Laura Komarek	D	Fr	25	6	11	17	0.6800	14	28	2	4	0	1
Kelley McCarthy	D	Jr	26	2	10	12	0.4615	4	8	1	0	0	0
Sarah Kohn	F	Fr	25	5	6	11	0.4400	4	8	1	3	0	0
Jill Roloff	F	Fr	25	3	6	9	0.3600	2	4	0	1	1	0
Emmy Handy	F	Sr	26	3	5	8	0.3077	9	18	0	2	0	0
Michelle Benjamin	D	Fr	25	1	7	8	0.3200	1	2	1	0	0	0
Alexa Guglielmi	D	Fr	24	2	4	6	0.2500	6	12	0	1	0	0
Erin Fitzgerald	F	Sr	26	0	5	5	0.1923	2	4	0	0	0	0
Megan Fallon	F	Sr	20	2	2	4	0.2000	8	19	0	0	0	1
Caroline O'Leary	D	Fr	20	2	2	4	0.2000	7	14	1	0	0	0
Alexandra Schmidt	D	Sr	26	0	3	3	0.1154	7	14	0	0	0	0
Emily Weedon	D	Fr	18	0	3	3	0.1667	4	8	0	0	0	0
Hadley Gleason	F	So	25	1	1	2	0.0800	4	8	0	0	0	0
Lila Claghorn	F	Sr	5	1	0	1	0.2000	2	4	0	0	0	0
Kara Douglas	F/D	Sr	12	1	0	1	0.0833	0	0	0	0	0	0
Kait McCarthy	D	Fr	13	1	0	1	0.0769	2	4	1	0	0	0
Emilie Wiggin	F	So	20	0	1	1	0.0500	3	6	0	0	0	0
Alison Evans	F	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Isabel Iwachiw	G	So	21	0	0	0	0.0000	0	0	0	0	0	0
Hilary Novik	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Lacey Rose	F	So	17	0	0	0	0.0000	1	2	0	0	0	0
Lily Reece	D	Fr	13	0	0	0	0.0000	2	4	0	0	0	0
Helen McCarthy	G	Sr	4	0	0	0	0.0000	0	0	0	0	0	0
