Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Amy Budde	F	So	28	18	19	37	1.3214	4	8	4	5	0	1
Olivia Spellmire	F	Jr	28	15	19	34	1.2143	13	26	3	6	3	0
Sydney Simone	F	Fr	28	6	24	30	1.0714	3	6	1	3	0	0
Kayla Griffith	D/F	Jr	28	11	15	26	0.9286	14	28	3	3	0	0
Amanda Brunges	F	Jr	28	8	14	22	0.7857	2	4	1	4	0	0
Allie Girard	F	Sr	27	8	11	19	0.7037	6	12	1	3	0	1
Kate Fanning	D/F	Fr	28	8	8	16	0.5714	8	16	1	2	1	0
Lexi Morgan	F	Fr	18	7	8	15	0.8333	1	2	1	3	0	0
Julia Unterseher	D	Fr	28	7	8	15	0.5357	9	18	3	5	0	0
Caroline Campbell	D	Jr	26	5	10	15	0.5769	17	34	1	5	0	0
Amanda Boisjolie	D	Fr	28	2	10	12	0.4286	15	30	0	1	0	0
Isabel Regine	F	Sr	28	8	3	11	0.3929	4	8	2	0	2	1
Maddie Davis	F	Fr	17	2	3	5	0.2941	3	6	0	0	0	0
Melissa Bodine	D	Jr	28	2	1	3	0.1071	3	6	0	0	0	0
Samantha Wais	D	So	18	1	2	3	0.1667	3	6	0	0	0	0
Julianne Mauriello	F	So	25	0	3	3	0.1200	6	12	0	0	0	0
Mary McLoughlin	F	Fr	26	0	2	2	0.0769	1	2	0	0	0	0
Jacqueline Audet	G	Jr	11	0	0	0	0.0000	0	0	0	0	0	0
Jacque Rogers	G	Fr	18	0	0	0	0.0000	0	0	0	0	0	0
