Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Danielle DiCesare	F	So	31	11	16	27	0.8710	9	18	4	5	0	0
Paula Romanchuk	F	So	31	9	17	26	0.8387	14	28	2	1	1	0
Melanie Wallace	F	Sr	31	7	13	20	0.6452	11	22	2	2	0	0
Corey Stearns	F	Fr	31	7	12	19	0.6129	3	6	0	4	0	0
Heather Landry	F	So	31	11	7	18	0.5806	4	8	2	5	0	0
Sasha Sherry	D	Jr	31	3	9	12	0.3871	29	58	1	3	0	0
Julie Johnson	F	So	31	4	7	11	0.3548	4	8	0	0	0	0
Laura Martindale	D	Jr	31	5	4	9	0.2903	9	18	0	2	0	1
Kelly Cooke	F	Fr	31	5	4	9	0.2903	3	6	1	1	0	0
Alex Kinney	F	Fr	31	2	7	9	0.2903	1	2	1	0	0	0
Maddie Endicott	D	Sr	31	2	6	8	0.2581	16	32	0	2	0	0
Stephanie Denino	D	Sr	29	1	7	8	0.2759	13	26	0	0	0	0
Charissa Stadnyk	F	So	31	3	4	7	0.2258	5	10	0	1	0	0
Julie Flynn	F	Sr	31	2	2	4	0.1290	10	20	0	0	0	0
Caroline Park	F	Jr	20	0	2	2	0.1000	0	0	0	0	0	0
Krystyna Bellisario	D	Fr	26	0	1	1	0.0385	7	14	0	0	0	0
Cassie Seguin	G	Fr	15	0	1	1	0.0667	0	0	0	0	0	0
Rachel Weber	G	So	20	0	0	0	0.0000	0	0	0	0	0	0
Ann-Marie Elvin	D	So	18	0	0	0	0.0000	0	0	0	0	0	0
