Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Brianna Delaney	F	Fr	35	18	14	32	0.9143	7	14	1	6	2	1
Kristen Miles	F	Sr	35	11	13	24	0.6857	10	20	1	3	0	0
Sara O'Malley	F	So	33	9	11	20	0.6061	9	18	1	3	0	0
Chelsea Walkland	F	Jr	35	5	14	19	0.5429	15	30	1	3	0	0
Megan Picinic	F	Sr	33	8	9	17	0.5152	18	47	3	4	0	0
Kylie Rossler	F	So	32	6	7	13	0.4063	26	52	0	3	1	0
Whitney Pappas	D	So	34	3	10	13	0.3824	7	14	0	0	0	0
Maria Stoa	F	So	34	4	8	12	0.3529	14	28	0	1	1	0
Morgan Beikirch	F	Sr	26	4	8	12	0.4615	14	28	2	1	0	0
Jacki Gibson	D	Jr	31	4	5	9	0.2903	3	6	1	2	0	0
Alissa Dorman	F	Sr	34	1	7	8	0.2353	15	30	1	0	0	0
Samantha Ullrich	D	Sr	32	0	8	8	0.2500	9	18	0	0	0	0
Kathryn Stack	D	Fr	33	3	4	7	0.2121	13	26	0	2	0	0
Mallory Giambra	D	Jr	22	1	5	6	0.2727	5	10	0	1	0	0
Jessica Riley	F	Jr	33	3	2	5	0.1515	16	40	0	0	0	0
Jenny Monteleone	D	Sr	29	1	4	5	0.1724	27	73	0	0	0	0
Jordan Riley	F	Jr	18	2	2	4	0.2222	6	12	1	0	0	0
Kathryn Traynor	F	Sr	32	2	1	3	0.0938	6	12	0	0	0	0
Paige Pietrangelo	D	Fr	28	1	1	2	0.0714	9	18	0	0	0	0
Ali Proodian	F	Sr	9	0	1	1	0.1111	4	8	0	0	0	0
Angela Kost	F	Sr	15	0	0	0	0.0000	1	2	0	0	0	0
Brianne McLaughlin	G	Sr	30	0	0	0	0.0000	2	4	0	0	0	0
Daneca Butterfield	G	So	10	0	0	0	0.0000	0	0	0	0	0	0
