Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Katie Parkman	F	Sr	25	9	13	22	0.8800	9	18	1	2	0	0
Andrea Rockey	F	So	25	9	5	14	0.5600	2	4	3	2	0	0
Megan Ahern	F	Sr	25	4	10	14	0.5600	5	10	0	1	0	1
Michaela Giuttari	D	Fr	25	4	7	11	0.4400	5	10	1	1	0	0
Kelli Mackey	F	So	25	3	6	9	0.3600	7	14	2	1	0	0
Emily Williams	F	So	23	5	3	8	0.3478	4	8	1	1	0	0
Olivia Hawes	F	So	25	5	2	7	0.2800	5	10	2	3	0	0
Caroline Knop	D	Jr	25	2	5	7	0.2800	5	10	0	0	1	0
Sara Taffe	D	Sr	23	2	4	6	0.2609	7	14	2	2	0	0
Jenna Jewell	F	So	20	2	2	4	0.2000	3	6	1	1	0	0
Sarah Fisher	F	Fr	23	2	1	3	0.1304	4	8	1	0	0	0
Gillian Roberts	D	So	22	1	2	3	0.1364	5	10	0	0	0	0
Taegan Blackwell	F	So	25	0	2	2	0.0800	5	10	0	0	0	0
Alayna Trice	F	Fr	25	0	2	2	0.0800	1	2	0	0	0	0
Maddie Carras	D	Sr	24	0	1	1	0.0417	5	10	0	0	0	0
Timary Malley	D/F	Fr	25	0	1	1	0.0400	0	0	0	0	0	0
Jade Alvillar	D	Jr	16	0	1	1	0.0625	2	4	0	0	0	0
Mairead Carey	D	Jr	16	0	1	1	0.0625	5	10	0	0	0	0
Kylie Davis	D/F	Jr	17	0	0	0	0.0000	0	0	0	0	0	0
Jaime Meroz	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Sammy Johnson	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Sam Walther	G	Jr	23	0	0	0	0.0000	3	6	0	0	0	0
