Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Anna Condino	F	Jr	26	14	13	27	1.0385	4	3	0	0
Ashley Wood	F	Jr	26	13	13	26	1.0000	1	3	0	0
Rachel Barr	D	Sr	26	9	10	19	0.7308	2	5	0	0
Caralyn Quan	F	So	26	7	10	17	0.6538	1	2	0	0
Allie Morrow	F	So	26	4	13	17	0.6538	1	0	0	0
Elspeth MacMillan	F	So	24	5	7	12	0.5000	3	2	0	0
Abigail Taylor	F	Jr	26	5	4	9	0.3462	0	0	0	0
Catherine Mullen	F	Fr	26	5	4	9	0.3462	1	0	0	0
Ellissa Popoff	D	Sr	26	2	7	9	0.3462	0	1	0	0
Melissa Vandermyn	D	Sr	26	3	4	7	0.2692	0	0	0	0
Taya Latham	F	Jr	26	2	3	5	0.1923	0	0	0	0
Joey Lye	D	Fr	26	3	1	4	0.1538	1	0	1	0
Mallory Green	D	Fr	26	0	4	4	0.1538	0	0	0	0
Jackie Goff	F	Sr	26	1	2	3	0.1154	0	0	0	0
Sarah Nowakowski	F	So	26	1	1	2	0.0769	0	0	0	0
Alessandra LaFiandra	F/D	So	26	1	0	1	0.0385	0	0	0	0
Sam Tarnasky	F	Fr	26	0	1	1	0.0385	0	0	0	0
Jen Kim	D	Jr	9	0	0	0	0.0000	0	0	0	0
Kate Schwed	G	Fr	2	0	0	0	0.0000	0	0	0	0
Denise McCulloch	G	So	26	0	0	0	0.0000	0	0	0	0
