Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Laura Horwood	F	Sr	29	6	13	19	0.6552	7	14	1	1	0	1
Shayna Tomlinson	F	Jr	32	6	11	17	0.5313	16	32	0	3	0	0
Sabrina Repaci	F	Fr	34	9	7	16	0.4706	12	24	2	5	0	0
Jaimie Grigsby	F	So	35	7	7	14	0.4000	1	2	3	2	0	0
Makenna Thomas	F	So	33	8	5	13	0.3939	11	22	2	2	0	0
Hannah Behounek	D	Sr	36	6	4	10	0.2778	23	46	0	4	0	0
Katie Rooney	F	Sr	25	3	7	10	0.4000	4	8	0	3	0	0
Whitney Renn	F	Jr	36	4	5	9	0.2500	7	14	2	0	0	0
Amanda Kimmerle	D	Jr	36	1	8	9	0.2500	8	16	0	0	0	0
Taylor Schwalbe	F	So	33	3	5	8	0.2424	5	10	0	2	0	0
Blake Orosz	F	Fr	32	2	6	8	0.2500	7	14	0	0	0	0
Marisa Raspa	F	Jr	35	3	3	6	0.1714	4	8	0	0	0	0
Josefine Hansen	D	So	34	0	6	6	0.1765	13	26	0	0	0	0
Kirsten Iwanski	D	Fr	35	1	4	5	0.1429	6	12	0	0	0	0
Megan Hayes	F	Fr	35	1	2	3	0.0857	11	22	0	0	0	0
Lindsey Hylwa	F	Sr	33	1	1	2	0.0606	12	24	0	0	0	0
Aly Tremblay	F	So	34	1	0	1	0.0294	1	2	0	0	0	0
Ana Orzechowski	D	So	19	0	1	1	0.0526	2	4	0	0	0	0
Sam Nolan	F	Fr	6	0	1	1	0.1667	2	4	0	0	0	0
Katarina Seper	D	Fr	20	0	1	1	0.0500	3	6	0	0	0	0
Lovisa Selander	G	So	34	0	1	1	0.0294	0	0	0	0	0	0
Kendra Farole	D	Fr	25	0	1	1	0.0400	9	18	0	0	0	0
Kira Bombay	G	So	5	0	0	0	0.0000	0	0	0	0	0	0
