Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Callen Naasz	F	Sr	27	13	11	24	0.8889	10	20	2	1	1	1
Darby Lindgren	F	Sr	27	10	9	19	0.7037	13	26	3	4	1	1
Bridget Wagner	F	Fr	27	8	10	18	0.6667	6	12	4	3	0	0
Ashley Kloncz	F	Sr	27	4	10	14	0.5185	5	10	1	2	0	0
Megan Robertson	F	Jr	27	7	6	13	0.4815	11	22	1	2	0	0
Valerie Whichello	D	So	27	0	13	13	0.4815	5	10	0	0	0	0
Danielle Heitkamp	D	Sr	27	5	7	12	0.4444	6	12	3	2	0	0
Emily Ach	F	Fr	27	5	6	11	0.4074	1	2	0	0	0	0
Megan Johnson	F	So	27	6	4	10	0.3704	8	16	1	3	0	0
Bridget Walter	F	So	26	3	5	8	0.3077	5	10	2	0	0	0
Nikki Nightengale	D	Fr	27	2	6	8	0.2963	4	8	0	1	0	0
Mackenzie Molnar	D	Fr	27	3	4	7	0.2593	13	26	1	1	1	0
Jacie Hoehn	F	So	27	3	3	6	0.2222	4	8	1	0	1	0
Taral Clayton	D	Jr	27	1	4	5	0.1852	16	32	0	1	0	0
Hollywood Hermanson	D	Fr	27	0	5	5	0.1852	5	10	0	0	0	0
Mikayla Jones	F	Fr	23	3	0	3	0.1304	2	4	0	0	0	0
Rebecca Sonnek	G	Jr	24	0	2	2	0.0833	0	0	0	0	0	0
Savannah Seeger	F	Sr	24	1	0	1	0.0417	1	2	0	0	0	0
Bailey Beane	F	So	10	0	1	1	0.1000	0	0	0	0	0	0
Jeanette Bealke	F	Fr	21	0	1	1	0.0476	1	2	0	0	0	0
Karin Svedberg	F	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
McKenna Manalli	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Leah Patrick	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
