Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Hannah Brandt	F	Jr	40	34	40	74	1.8500	7	14	6	4	1	0
Dani Cameranesi	F	So	40	23	42	65	1.6250	12	24	6	7	0	1
Maryanne Menefee	F	Jr	39	23	24	47	1.2051	0	0	6	4	0	0
Kelly Pannek	F	Fr	41	14	30	44	1.0732	6	23	2	3	0	0
Rachael Bona	F	Sr	41	15	23	38	0.9268	12	24	3	3	0	2
Meghan Lorence	F	Sr	41	18	16	34	0.8293	18	47	2	6	1	0
Rachel Ramsey	D	Sr	41	9	24	33	0.8049	17	34	3	3	0	0
Milica McMillen	D	Jr	37	11	16	27	0.7297	25	61	2	7	0	1
Lee Stecklein	D	So	40	5	22	27	0.6750	2	4	0	2	1	2
Kate Schipper	F	So	41	7	15	22	0.5366	13	26	1	1	0	0
Megan Wolfe	D/F	So	41	3	16	19	0.4634	3	6	0	0	0	0
Cara Piazza	F	Fr	41	11	6	17	0.4146	4	8	2	2	0	0
Brook Garzone	D/F	Jr	38	0	15	15	0.3947	2	4	0	0	0	0
Sydney Baldwin	D	Fr	41	5	6	11	0.2683	4	8	1	0	0	0
Kelsey Cline	D/F	So	41	1	7	8	0.1951	3	6	0	0	0	0
Nina Rodgers	F	Fr	41	4	2	6	0.1463	2	4	0	0	0	0
Paige Haley	D/F	So	35	1	3	4	0.1143	3	6	0	0	0	0
Kate Flug	F	So	11	0	1	1	0.0909	2	4	0	0	0	0
Amanda Leveille	G	Jr	34	0	1	1	0.0294	1	2	0	0	0	0
Sidney Peters	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
Shyler Sletta	G	Sr	5	0	0	0	0.0000	1	2	0	0	0	0
