Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Maddie Evangelous	F	So	28	10	18	28	1.0000	6	12	1	0	1	1
Katie Granato	F	So	28	14	13	27	0.9643	4	8	3	3	2	1
Maddy Jerolman	F	So	28	12	15	27	0.9643	10	20	0	4	1	0
Louisa Lippiatt Durnell	F	Jr	28	8	19	27	0.9643	5	10	1	3	0	1
Sarah Hughson	F	Jr	28	9	11	20	0.7143	3	6	2	3	0	0
Meghan Fonfara	F	Jr	27	9	9	18	0.6667	8	16	1	2	0	0
Meg Lahey	D	So	28	3	14	17	0.6071	13	26	1	0	0	0
Shannon Strawinski	F	So	28	8	7	15	0.5357	9	18	2	1	0	0
Johanna Eidensten	F	Sr	27	7	8	15	0.5556	5	10	4	4	0	0
Kristin Chivers	D	So	28	3	12	15	0.5357	4	8	1	2	0	0
Rachel Grampp	D	Jr	28	3	9	12	0.4286	7	14	0	0	0	0
Kiana Melvin	D	Fr	28	1	8	9	0.3214	5	10	0	0	0	0
Jessica Prance	F	Sr	28	6	2	8	0.2857	6	12	2	0	0	0
Anna Tude	F	Sr	28	2	5	7	0.2500	4	8	0	0	0	0
Arianna Smith	F	Jr	28	4	2	6	0.2143	1	2	0	0	0	0
Sydney Fischer	F	Sr	22	2	2	4	0.1818	6	12	0	0	0	0
Kyra McDonald	D	Jr	27	0	4	4	0.1481	3	6	0	0	0	0
Tiia Hertto	F	Fr	27	0	3	3	0.1111	0	0	0	0	0	0
Erin Kishoni	D	Jr	2	1	0	1	0.5000	0	0	0	1	0	0
Jamie Humphrey	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Kelcey Crawford	G	Jr	18	0	0	0	0.0000	0	0	0	0	0	0
Kyle Nelson	G	Sr	12	0	0	0	0.0000	1	2	0	0	0	0
