Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sarah Luberda	F	Sr	28	12	20	32	1.1429	3	6	4	2	0	0
Samantha Meuwissen	F	So	28	11	15	26	0.9286	9	18	3	2	0	0
Hilary Christiansen	F	Jr	28	4	19	23	0.8214	10	20	1	1	0	0
Alisha Java	F/D	Sr	28	13	6	19	0.6786	20	40	1	5	0	0
Jaime Athens	F	Sr	25	8	7	15	0.6000	2	4	0	2	0	0
Alyssa Isaackson	F	Jr	23	9	5	14	0.6087	4	8	1	2	1	0
April Forar	F	Sr	26	6	5	11	0.4231	2	4	2	0	0	1
Amber Cmejla	F	Sr	28	2	8	10	0.3571	5	10	0	0	0	0
Steph Boehm	F	Sr	23	4	3	7	0.3043	18	42	0	0	0	0
Sara Cole	D	So	28	3	4	7	0.2500	2	4	0	2	0	0
Sarah Lichtie	F	Sr	26	3	4	7	0.2692	3	6	0	0	0	0
Maxine Blohowiak	D	Fr	25	1	5	6	0.2400	6	12	0	0	0	0
Sarah Hubacher	C	Fr	9	2	2	4	0.4444	1	2	0	0	0	0
Carly Piras	D	So	27	0	4	4	0.1481	5	10	0	0	0	0
MacKenzie Siemans	F/D	Fr	23	2	1	3	0.1304	2	4	0	0	0	0
Laura DeDecker	D	Sr	28	1	2	3	0.1071	5	10	0	0	0	0
Jenny Brown	D	Sr	28	1	2	3	0.1071	11	22	0	0	0	1
Muriel McIntyre	D	Jr	27	1	1	2	0.0741	10	20	0	0	0	0
Marie Melton	F	Jr	17	1	1	2	0.1176	0	0	1	0	0	0
Lindsey Farmer	RW/C	Jr	9	0	1	1	0.1111	0	0	0	0	0	0
Lea Jondal	G	Jr	25	0	0	0	0.0000	0	0	0	0	0	0
Katie Hirsch	G	Sr	4	0	0	0	0.0000	0	0	0	0	0	0
Bradi Jonasson	D	Jr	9	0	0	0	0.0000	3	6	0	0	0	0
Tracy Tyrakowski	F	Sr	9	0	0	0	0.0000	0	0	0	0	0	0
