Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Laura Hurd	F	Jr	27	22	25	47	1.7407	3	3	2	0
Lindsay Palmer	F	Jr	27	11	18	29	1.0741	0	1	0	0
Shannon Sargent	F	Jr	26	14	12	26	1.0000	3	3	1	0
Charissa Gawant	F	Jr	22	9	15	24	1.0909	2	1	0	0
Jaclyn O'Neil	F	So	27	8	11	19	0.7037	2	2	0	0
Emily Sand	F	So	25	5	11	16	0.6400	1	1	0	0
Stacy Collins	F	Fr	23	10	5	15	0.6522	2	0	0	0
Sonya Lynk	D	Jr	25	6	7	13	0.5200	1	0	0	0
Sarah Fewchuk	F	Jr	24	5	5	10	0.4167	0	0	0	0
Stefanie McLean	F	Fr	10	5	5	10	1.0000	0	2	0	0
Julie Clune	D	Jr	25	2	8	10	0.4000	1	0	0	0
Stacey Calic	D	So	25	4	5	9	0.3600	0	2	0	0
Michelle Rennie	F	Sr	28	3	6	9	0.3214	0	0	0	0
LeAnne Denman	D	Jr	26	1	8	9	0.3462	0	0	0	0
Jenelle Bauer	D	Jr	21	2	6	8	0.3810	0	2	0	0
Sheena Calic	D	So	24	0	8	8	0.3333	0	0	0	0
Amy Rudisill	F	Jr	26	4	3	7	0.2692	0	0	0	0
Shannon Fong	F	Jr	23	2	4	6	0.2609	2	1	0	0
Megan Lafave	F	Jr	18	1	4	5	0.2778	1	0	0	0
Bronwyn Hart	D	Jr	24	1	3	4	0.1667	0	0	0	0
Caitlin Crowl	D	So	21	0	3	3	0.1429	0	0	0	0
Elizabeth Mabs	D	Fr	7	0	1	1	0.1429	0	0	0	0
Kristin Lillie	G	Jr	10	0	1	1	0.1000	0	0	0	0
Edith Racine	G	Jr	18	0	0	0	0.0000	0	0	0	0
