Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lauren Hoffman	F	So	34	2	7	9	0.2647	6	12	0	0	0	0
Lauren Cromartie	F	So	34	3	5	8	0.2353	22	44	0	0	0	0
Marissa Gentile	F	Jr	34	2	6	8	0.2353	18	36	1	1	0	0
Émilie Arseneault	F	So	30	5	2	7	0.2333	8	16	2	0	0	1
Rhianna Kurio	F	Fr	34	2	5	7	0.2059	1	2	0	1	0	0
Callee Heywood	F	Jr	34	3	3	6	0.1765	9	18	0	0	0	0
Jackie Koetteritz	D	Sr	34	4	1	5	0.1471	15	30	0	3	0	0
Jeannie Sabourin	F	Fr	34	3	2	5	0.1471	10	20	0	0	0	0
Chelsey Heinhuis	D	So	34	2	3	5	0.1471	18	36	0	1	0	0
Perri Maduri	D	Jr	34	1	4	5	0.1471	2	4	1	0	0	0
Kelly Alyea	F	So	34	3	1	4	0.1176	13	26	0	0	0	0
Molly Kate Devin	F	So	5	1	3	4	0.8000	12	24	1	0	0	0
Emma Rambo	F	Fr	34	2	1	3	0.0882	4	8	0	0	0	0
Dania Simmonds	D	So	34	0	3	3	0.0882	13	26	0	0	0	0
Nicole Bartlett	F	Fr	34	1	1	2	0.0588	4	8	0	0	0	0
Kayleigh Melia	D	So	34	0	1	1	0.0294	12	24	0	0	0	0
Elsa Perushek	F	Jr	31	0	1	1	0.0323	10	20	0	0	0	0
Kate Gallagher	G	So	12	0	0	0	0.0000	1	2	0	0	0	0
Suzanne Ostrow	F	Jr	12	0	0	0	0.0000	0	0	0	0	0	0
Katie Faucher	D	Fr	23	0	0	0	0.0000	0	0	0	0	0	0
Alana Marcinko	G	Fr	26	0	0	0	0.0000	0	0	0	0	0	0
