Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Courtney Hanlon	F	So	29	19	14	33	1.1379	18	36	4	3	0	0
Tarasai Karega	F	Sr	29	10	16	26	0.8966	9	18	0	4	0	0
Kate Dennett	F	Jr	28	11	14	25	0.8929	10	20	4	4	0	0
Lindsey Harrington	F	Sr	26	9	15	24	0.9231	6	12	3	3	1	0
Emily Vitale	F	Fr	26	7	15	22	0.8462	7	14	3	1	0	0
Michelle McGann	F	Jr	29	8	11	19	0.6552	6	12	3	4	0	0
Megan Curry	F	So	28	7	9	16	0.5714	9	18	3	3	1	0
Randi Zukas	D	So	29	6	10	16	0.5517	20	40	1	1	0	0
Julia Koch	D	So	29	3	13	16	0.5517	7	14	0	2	0	0
Kirsten Dier	D	Jr	28	5	9	14	0.5000	12	24	0	3	0	0
Stephanie Clegg	D	Fr	29	3	11	14	0.4828	19	38	2	1	0	0
Anna MacLean	F	Sr	28	5	5	10	0.3571	7	14	0	0	0	0
Josie Fisher	F	Fr	22	4	6	10	0.4545	1	2	0	1	0	0
Brittney Evans	F	So	23	6	2	8	0.3478	5	10	1	1	0	0
Julie Radziewicz	D	Sr	29	0	7	7	0.2414	8	16	0	0	0	0
Molly Malloy	D	Jr	22	3	2	5	0.2273	2	4	0	1	0	0
Braidie Campbell	F	So	23	2	3	5	0.2174	9	26	0	1	0	0
Ellen Swiontkowski	F	Fr	16	1	3	4	0.2500	3	6	0	0	0	1
Alyssa Chwick	D	Jr	29	0	3	3	0.1034	12	24	0	0	0	0
Cianna Wyshnytzky	F	So	19	0	2	2	0.1053	4	8	0	0	0	0
Krystyn Elek	G	Jr	20	0	0	0	0.0000	0	0	0	0	0	0
Sinead Murphy	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Caroline Hu	G	So	8	0	0	0	0.0000	0	0	0	0	0	0
