Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Jessica Fischer	F	Fr	23	10	11	21	0.9130	2	5	0	0
Anna Siliciano	F	Sr	23	10	8	18	0.7826	0	0	1	0
Meghan Frederico	F	Sr	23	9	5	14	0.6087	1	3	0	0
Amanda Nickels	F	Fr	23	6	8	14	0.6087	0	1	1	0
Julia Kazmers	D	Fr	23	3	6	9	0.3913	0	1	0	0
Adrienne Shea	F	Fr	23	2	6	8	0.3478	0	0	0	0
Frances Jacobus-Parker	F	Sr	23	1	2	3	0.1304	0	0	0	0
Jaime Wendel	D	So	23	0	3	3	0.1304	0	0	0	0
Jessica Pearce	D	Jr	22	0	2	2	0.0909	0	0	0	0
Ashley Williams	F	Fr	7	0	1	1	0.1429	0	0	0	0
Latonja Sinckler	F	Fr	22	0	0	0	0.0000	0	0	0	0
Emma Allison	G	Fr	2	0	0	0	0.0000	0	0	0	0
Emily Titterton	D	Jr	18	0	0	0	0.0000	0	0	0	0
Danielle Bugge	F	So	23	0	0	0	0.0000	0	0	0	0
Jenna Bonczewski	F	Jr	18	0	0	0	0.0000	0	0	0	0
Molly Adams	F/D	So	23	0	0	0	0.0000	0	0	0	0
Elizabeth Wyner	F	Fr	23	0	0	0	0.0000	0	0	0	0
Megan Willey	D	So	23	0	0	0	0.0000	0	0	0	0
Meredith Katz	G	So	23	0	0	0	0.0000	0	0	0	0
Tory Whitney	F	Fr	19	0	0	0	0.0000	0	0	0	0
