Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Meghan Gillis	F	Sr	25	15	19	34	1.3600	3	7	0	0
Katie Forney	F	Sr	26	13	15	28	1.0769	2	2	0	0
Kristen Cameron	F	Jr	26	12	10	22	0.8462	2	2	0	0
Jayme Woogerd	F	Sr	26	9	11	20	0.7692	1	2	0	1
Lindsay McNamara	F	So	24	7	10	17	0.7083	2	4	0	0
Katherine Pokrass	F	Fr	26	6	10	16	0.6154	2	0	2	0
Katie Coyne	F	Jr	26	7	6	13	0.5000	1	1	0	0
Beth Battin	F	So	21	4	6	10	0.4762	0	2	0	0
Meghan Tanguay	F	Sr	26	3	6	9	0.3462	0	1	1	1
Kate Leonard	F	Sr	23	3	6	9	0.3913	0	0	0	0
Caroline Currie	F	Jr	26	6	2	8	0.3077	1	1	0	0
Sam Stewart	F/D	So	24	2	6	8	0.3333	0	1	0	0
Scooter Walsh	F	So	26	4	3	7	0.2692	1	0	0	0
Kara Kelley	F	Fr	18	3	3	6	0.3333	2	0	0	0
Kat Popoff	D	Jr	25	1	5	6	0.2400	0	0	0	0
Julia King	D	So	24	1	5	6	0.2500	0	1	0	0
Maria Nicolais	D	Fr	23	2	2	4	0.1739	0	0	0	0
Shana Natelson	D	Fr	24	1	2	3	0.1250	0	0	0	0
Stephanie Williams	F	Fr	19	1	0	1	0.0526	0	0	0	0
Emileigh Mercer	G	So	6	0	0	0	0.0000	0	0	0	0
Kelly Keebler	G	Fr	6	0	0	0	0.0000	0	0	0	0
Samantha Schwager	G	Fr	15	0	0	0	0.0000	0	0	0	0
