Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Brianne Schmidt	F	Fr	26	9	7	16	0.6154	1	6	0	0
Vicki Hodgkinson	F	Jr	27	5	8	13	0.4815	0	0	0	0
Halina Kristalyn	F	So	28	7	5	12	0.4286	1	1	0	0
Jen Munhofen	F	Jr	28	4	8	12	0.4286	0	0	0	0
Caroline Scott	F	So	28	5	4	9	0.3214	1	0	0	0
Miranda Callaghan	F	Fr	25	3	6	9	0.3600	0	1	0	0
Jamie Ramenofsky	D	Sr	25	1	8	9	0.3600	0	1	0	0
Becky Fisher	F/D	Jr	28	2	6	8	0.2857	0	1	0	0
Maryann Nowak	F	Sr	28	5	2	7	0.2500	0	0	1	0
Caeleigh Beerworth	F	Fr	27	4	3	7	0.2593	0	0	1	0
Brittany Forgues	F	Fr	26	2	3	5	0.1923	0	0	0	0
Sarah Johnston	F	Fr	28	1	4	5	0.1786	0	0	0	0
Lara Kelly	D	Sr	28	1	3	4	0.1429	0	1	0	0
Molly McDonald	D	Fr	26	1	3	4	0.1538	0	0	0	0
Pearle Nerenberg	F	Sr	28	0	4	4	0.1429	0	0	0	0
Lindsay Pegler	D	Fr	26	0	4	4	0.1538	0	0	0	0
Andrea Skinner	F	Jr	16	2	1	3	0.1875	0	0	0	0
Emily Cabral	D	Jr	28	0	2	2	0.0714	0	0	0	0
Beth DiBella	D	Fr	26	1	0	1	0.0385	0	0	0	0
Flora Vineberg	G	Jr	19	0	0	0	0.0000	0	0	0	0
Sarah McConnachie	G	So	3	0	0	0	0.0000	0	0	0	0
Beth Baronick	G	So	12	0	0	0	0.0000	0	0	0	0
